Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.8,26,809,1.5,0,0,0
0.05,10,5.5,0.0403,-0.314,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.169,-0.4,3.8,26,809,1.5,0,0,0
0.1,10,5.5,0.0308,-0.559,0,0,0,0.5,24.7,89.9,21.1,0.011,0.266,-0.4,3.8,26,809,1.5,0,0,0
0.15,10,5.6,0.0298,-0.684,0,0,0,0.5,24.6,89.9,21.1,0.0855,0.318,-0.4,3.8,26,809,1.5,0,0,0
0.2,10,5.6,0.0402,-0.683,0,0,0,0.5,24.5,89.9,21.1,0.217,0.326,-0.4,3.8,26,809,1.5,0,0,0
0.25,10,5.7,0.0559,-0.629,0,0,0,0.5,24.5,89.9,21.1,0.376,0.315,-0.4,3.8,26,809,1.5,0,0,0
0.3,10,5.8,0.0786,-0.518,0,0,0,0.5,24.4,89.8,21.1,0.561,0.286,-0.4,3.8,26,809,1.5,0,0,0
0.35,10,6.0,0.103,-0.379,0,0,0,0.5,24.4,89.8,21.1,0.731,0.245,-0.4,3.8,26,809,1.5,0,0,0
0.4,10,6.1,0.124,-0.236,0,0,0,0.5,24.3,89.8,21.1,0.854,0.2,-0.4,3.8,26,809,1.5,0,0,0
0.45,10,6.2,0.143,-0.0773,0,0,0,0.5,24.2,89.7,21.1,0.918,0.146,-0.4,3.8,26,809,1.5,0,0,0
0.5,10,6.3,0.16,0.0141,0,0,0,0.5,24.2,89.7,21.1,0.942,0.119,-0.4,3.8,26,809,1.5,0,0,0
0.55,10,6.4,0.177,0.0188,0,0,0,0.5,24.2,89.7,21.1,0.935,0.129,-0.4,3.8,26,809,1.5,0,0,0
0.6,10,6.6,0.194,-0.0457,0,0,0,0.5,24.2,89.6,21.1,0.908,0.167,-0.4,3.8,26,809,1.5,0,0,0
0.65,10,6.7,0.21,-0.152,0,0,0,0.5,24.2,89.6,21.1,0.878,0.222,-0.4,3.8,26,809,1.5,0,0,0
0.7,10,6.8,0.229,-0.201,0,0,0,0.5,24.1,89.6,21.1,0.857,0.256,-0.4,3.8,26,809,1.5,0,0,0
0.75,10,6.9,0.247,-0.222,0,0,0,0.5,24.2,89.6,21.1,0.832,0.276,-0.4,3.8,26,809,1.5,0,0,0
0.8,10,7.0,0.261,-0.262,0,0,0,0.5,24.2,89.5,21.1,0.787,0.302,-0.4,3.8,26,809,1.5,0,0,0
0.85,10,7.2,0.273,-0.352,0,0,0,0.5,24.3,89.5,21.1,0.71,0.347,-0.4,3.8,26,809,1.5,0,0,0
0.9,10,7.3,0.284,-0.517,0,0,0,0.5,24.3,89.5,21.1,0.588,0.424,-0.4,3.8,26,809,1.5,0,0,0
0.95,10,7.3,0.306,-0.755,0,0,0,0.5,24.4,89.5,21.1,0.436,0.541,-0.4,3.8,26,809,1.5,0,0,0
