Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,4,26,896,0.5,0,0,0
0.05,10,5.5,0.0406,-0.203,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.121,-0.4,4,26,896,0.5,0,0,0
0.1,10,5.5,0.0274,-0.381,0,0,0,0.5,24.7,89.9,21.1,0.00407,0.186,-0.4,4,26,896,0.5,0,0,0
0.15,10,5.6,0.0213,-0.468,0,0,0,0.5,24.6,90.0,21.1,0.0699,0.218,-0.4,4,26,896,0.5,0,0,0
0.2,10,5.7,0.0264,-0.454,0,0,0,0.5,24.6,89.9,21.1,0.194,0.216,-0.4,4,26,896,0.5,0,0,0
0.25,10,5.8,0.0373,-0.411,0,0,0,0.5,24.5,89.9,21.1,0.348,0.206,-0.4,4,26,896,0.5,0,0,0
0.3,10,6.0,0.056,-0.316,0,0,0,0.5,24.4,89.9,21.1,0.531,0.181,-0.4,4,26,896,0.5,0,0,0
0.35,10,6.1,0.077,-0.193,0,0,0,0.5,24.4,89.9,21.1,0.701,0.145,-0.4,4,26,896,0.5,0,0,0
0.4,10,6.3,0.0947,-0.0665,0,0,0,0.5,24.3,89.8,21.1,0.825,0.104,-0.4,4,26,896,0.5,0,0,0
0.45,10,6.4,0.11,0.0932,0,0,0,0.5,24.2,89.8,21.1,0.892,0.0477,-0.4,4,26,896,0.5,0,0,0
0.5,10,6.5,0.124,0.203,0,0,0,0.5,24.2,89.8,21.1,0.922,0.011,-0.4,4,26,896,0.5,0,0,0
0.55,10,6.7,0.137,0.219,0,0,0,0.5,24.2,89.7,21.1,0.923,0.0131,-0.4,4,26,896,0.5,0,0,0
0.6,10,6.8,0.149,0.164,0,0,0,0.5,24.2,89.7,21.1,0.908,0.0444,-0.4,4,26,896,0.5,0,0,0
0.65,10,6.9,0.161,0.0656,0,0,0,0.5,24.1,89.7,21.1,0.893,0.0939,-0.4,4,26,896,0.5,0,0,0
0.7,10,7.1,0.175,0.0259,0,0,0,0.5,24.1,89.7,21.1,0.891,0.12,-0.4,4,26,896,0.5,0,0,0
0.75,10,7.2,0.188,0.0174,0,0,0,0.5,24.1,89.7,21.1,0.886,0.132,-0.4,4,26,896,0.5,0,0,0
0.8,10,7.4,0.197,-0.0166,0,0,0,0.5,24.2,89.7,21.1,0.866,0.151,-0.4,4,26,896,0.5,0,0,0
0.85,10,7.5,0.203,-0.1,0,0,0,0.5,24.2,89.7,21.1,0.819,0.188,-0.4,4,26,896,0.5,0,0,0
0.9,10,7.7,0.208,-0.274,0,0,0,0.5,24.3,89.7,21.1,0.729,0.264,-0.4,4,26,896,0.5,0,0,0
0.95,10,7.8,0.221,-0.53,0,0,0,0.5,24.3,89.6,21.1,0.612,0.383,-0.4,4,26,896,0.5,0,0,0
1.0,10,7.8,0.257,-0.774,0,0,0,0.5,24.4,89.6,21.1,0.502,0.515,-0.4,4,26,896,0.5,0,0,0
1.05,10,7.8,0.314,-0.895,0,0,0,0.5,24.3,89.5,21.1,0.417,0.612,-0.4,4,26,896,0.5,0,0,0
1.1,10,7.9,0.384,-0.853,0,0,0,0.5,24.3,89.3,21.1,0.341,0.648,-0.4,4,26,896,0.5,0,0,0
1.15,10,7.9,0.459,-0.686,0,0,0,0.5,24.3,89.2,21.1,0.242,0.634,-0.4,4,26,896,0.5,0,0,0
1.2,10,8.0,0.536,-0.448,0,0,0,0.5,24.2,89.1,21.1,0.111,0.59,-0.4,4,26,896,0.5,0,0,0
1.25,10,8.1,0.608,-0.16,0,0,0,0.5,24.2,88.9,21.1,-0.0611,0.52,-0.4,4,26,896,0.5,0,0,0
1.3,10,8.2,0.667,0.129,0,0,0,0.5,24.2,88.8,21.1,-0.284,0.437,-0.4,4,26,896,0.5,0,0,0
1.35,10,8.4,0.709,0.344,0,0,0,0.5,24.2,88.8,21.1,-0.534,0.371,-0.4,4,26,896,0.5,0,0,0
1.4,10,8.5,0.739,0.453,0,0,0,0.5,24.2,88.7,21.1,-0.788,0.34,-0.4,4,26,896,0.5,0,0,0
1.45,10,8.7,0.762,0.458,0,0,0,0.5,24.3,88.7,21.1,-1.03,0.347,-0.4,4,26,896,0.5,0,0,0
1.5,10,8.8,0.779,0.368,0,0,0,0.5,24.3,88.7,21.1,-1.27,0.389,-0.4,4,26,896,0.5,0,0,0
1.55,10,8.9,0.793,0.217,0,0,0,0.5,24.3,88.7,21.1,-1.48,0.455,-0.4,4,26,896,0.5,0,0,0
1.6,10,8.9,0.805,0.0452,0,0,0,0.5,24.4,88.7,21.1,-1.67,0.529,-0.4,4,26,896,0.5,0,0,0
1.65,10,9.0,0.821,-0.0324,0,0,0,0.5,24.4,88.7,21.1,-1.84,0.565,-0.4,4,26,896,0.5,0,0,0
1.7,10,9.0,0.84,-0.0887,0,0,0,0.5,24.5,88.7,21.1,-1.99,0.597,-0.4,4,26,896,0.5,0,0,0
