Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,4,28,895,0.5,0,0,0
0.05,10,5.5,0.0405,-0.241,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.138,-0.4,4,28,895,0.5,0,0,0
0.1,10,5.5,0.0283,-0.451,0,0,0,0.5,24.7,89.9,21.1,0.00215,0.217,-0.4,4,28,895,0.5,0,0,0
0.15,10,5.6,0.0248,-0.563,0,0,0,0.5,24.6,90.0,21.1,0.068,0.262,-0.4,4,28,895,0.5,0,0,0
0.2,10,5.7,0.0341,-0.559,0,0,0,0.5,24.5,89.9,21.1,0.195,0.268,-0.4,4,28,895,0.5,0,0,0
0.25,10,5.9,0.0498,-0.514,0,0,0,0.5,24.5,89.9,21.1,0.354,0.261,-0.4,4,28,895,0.5,0,0,0
0.3,10,6.1,0.0734,-0.41,0,0,0,0.5,24.4,89.9,21.1,0.543,0.236,-0.4,4,28,895,0.5,0,0,0
0.35,10,6.3,0.0988,-0.274,0,0,0,0.5,24.4,89.8,21.1,0.719,0.197,-0.4,4,28,895,0.5,0,0,0
0.4,10,6.4,0.121,-0.13,0,0,0,0.5,24.3,89.8,21.1,0.845,0.152,-0.4,4,28,895,0.5,0,0,0
0.45,10,6.6,0.14,0.0382,0,0,0,0.5,24.2,89.7,21.1,0.915,0.0945,-0.4,4,28,895,0.5,0,0,0
0.5,10,6.8,0.157,0.14,0,0,0,0.5,24.2,89.7,21.1,0.948,0.064,-0.4,4,28,895,0.5,0,0,0
0.55,10,6.9,0.174,0.144,0,0,0,0.5,24.2,89.7,21.1,0.956,0.0743,-0.4,4,28,895,0.5,0,0,0
0.6,10,7.1,0.191,0.0729,0,0,0,0.5,24.1,89.7,21.1,0.948,0.116,-0.4,4,28,895,0.5,0,0,0
0.65,10,7.3,0.208,-0.0428,0,0,0,0.5,24.1,89.6,21.1,0.943,0.176,-0.4,4,28,895,0.5,0,0,0
0.7,10,7.4,0.229,-0.0949,0,0,0,0.5,24.1,89.6,21.1,0.952,0.211,-0.4,4,28,895,0.5,0,0,0
0.75,10,7.6,0.248,-0.112,0,0,0,0.5,24.1,89.6,21.1,0.961,0.231,-0.4,4,28,895,0.5,0,0,0
0.8,10,7.8,0.262,-0.153,0,0,0,0.5,24.1,89.5,21.1,0.955,0.257,-0.4,4,28,895,0.5,0,0,0
0.85,10,8.0,0.274,-0.238,0,0,0,0.5,24.2,89.5,21.1,0.925,0.299,-0.4,4,28,895,0.5,0,0,0
0.9,10,8.1,0.284,-0.411,0,0,0,0.5,24.2,89.5,21.1,0.853,0.378,-0.4,4,28,895,0.5,0,0,0
0.95,10,8.3,0.303,-0.658,0,0,0,0.5,24.3,89.5,21.1,0.753,0.496,-0.4,4,28,895,0.5,0,0,0
1.0,10,8.4,0.343,-0.891,0,0,0,0.5,24.3,89.4,21.1,0.657,0.626,-0.4,4,28,895,0.5,0,0,0
1.05,10,8.4,0.404,-1.01,0,0,0,0.5,24.3,89.3,21.1,0.576,0.724,-0.4,4,28,895,0.5,0,0,0
1.1,10,8.5,0.478,-0.963,0,0,0,0.5,24.2,89.2,21.1,0.499,0.759,-0.4,4,28,895,0.5,0,0,0
1.15,10,8.5,0.557,-0.785,0,0,0,0.5,24.2,89.0,21.1,0.395,0.743,-0.4,4,28,895,0.5,0,0,0
