Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3,28,876,2.5,0,0,0
0.05,10,5.5,0.0398,-0.393,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.203,-0.4,3,28,876,2.5,0,0,0
0.1,10,5.5,0.0377,-0.671,0,0,0,0.5,24.7,89.9,21.1,0.0192,0.321,-0.4,3,28,876,2.5,0,0,0
0.15,10,5.5,0.0456,-0.799,0,0,0,0.5,24.6,89.9,21.1,0.101,0.382,-0.4,3,28,876,2.5,0,0,0
0.2,10,5.5,0.0631,-0.793,0,0,0,0.5,24.6,89.9,21.1,0.236,0.393,-0.4,3,28,876,2.5,0,0,0
0.25,10,5.6,0.084,-0.732,0,0,0,0.5,24.5,89.8,21.1,0.393,0.383,-0.4,3,28,876,2.5,0,0,0
0.3,10,5.7,0.111,-0.621,0,0,0,0.5,24.4,89.8,21.1,0.574,0.356,-0.4,3,28,876,2.5,0,0,0
0.35,10,5.8,0.139,-0.484,0,0,0,0.5,24.4,89.7,21.1,0.74,0.319,-0.4,3,28,876,2.5,0,0,0
0.4,10,5.9,0.164,-0.34,0,0,0,0.5,24.3,89.7,21.1,0.861,0.276,-0.4,3,28,876,2.5,0,0,0
0.45,10,6.0,0.187,-0.181,0,0,0,0.5,24.3,89.7,21.1,0.922,0.225,-0.4,3,28,876,2.5,0,0,0
0.5,10,6.1,0.209,-0.0782,0,0,0,0.5,24.3,89.6,21.1,0.941,0.196,-0.4,3,28,876,2.5,0,0,0
