Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.5,26,876,0.5,0,0,0
0.05,10,5.5,0.0405,-0.2,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.12,-0.4,3.5,26,876,0.5,0,0,0
0.1,10,5.5,0.0285,-0.377,0,0,0,0.5,24.7,89.9,21.1,0.00157,0.186,-0.4,3.5,26,876,0.5,0,0,0
0.15,10,5.6,0.0246,-0.463,0,0,0,0.5,24.6,90.0,21.1,0.0646,0.219,-0.4,3.5,26,876,0.5,0,0,0
0.2,10,5.7,0.0324,-0.445,0,0,0,0.5,24.6,89.9,21.1,0.186,0.218,-0.4,3.5,26,876,0.5,0,0,0
0.25,10,5.9,0.046,-0.396,0,0,0,0.5,24.5,89.9,21.1,0.34,0.208,-0.4,3.5,26,876,0.5,0,0,0
0.3,10,6.0,0.067,-0.293,0,0,0,0.5,24.4,89.9,21.1,0.524,0.18,-0.4,3.5,26,876,0.5,0,0,0
0.35,10,6.2,0.0896,-0.163,0,0,0,0.5,24.4,89.8,21.1,0.696,0.142,-0.4,3.5,26,876,0.5,0,0,0
0.4,10,6.4,0.108,-0.0297,0,0,0,0.5,24.3,89.8,21.1,0.821,0.0994,-0.4,3.5,26,876,0.5,0,0,0
0.45,10,6.5,0.124,0.131,0,0,0,0.5,24.3,89.8,21.1,0.891,0.0425,-0.4,3.5,26,876,0.5,0,0,0
0.5,10,6.7,0.139,0.24,0,0,0,0.5,24.2,89.7,21.1,0.923,0.00692,-0.4,3.5,26,876,0.5,0,0,0
0.55,10,6.8,0.152,0.253,0,0,0,0.5,24.2,89.7,21.1,0.928,0.0106,-0.4,3.5,26,876,0.5,0,0,0
0.6,10,7.0,0.166,0.195,0,0,0,0.5,24.2,89.7,21.1,0.916,0.044,-0.4,3.5,26,876,0.5,0,0,0
0.65,10,7.2,0.179,0.0953,0,0,0,0.5,24.2,89.7,21.1,0.905,0.0952,-0.4,3.5,26,876,0.5,0,0,0
0.7,10,7.3,0.196,0.0585,0,0,0,0.5,24.2,89.7,21.1,0.906,0.122,-0.4,3.5,26,876,0.5,0,0,0
0.75,10,7.5,0.21,0.0569,0,0,0,0.5,24.2,89.6,21.1,0.906,0.131,-0.4,3.5,26,876,0.5,0,0,0
0.8,10,7.6,0.22,0.0328,0,0,0,0.5,24.2,89.6,21.1,0.889,0.147,-0.4,3.5,26,876,0.5,0,0,0
0.85,10,7.8,0.227,-0.0381,0,0,0,0.5,24.3,89.6,21.1,0.846,0.179,-0.4,3.5,26,876,0.5,0,0,0
0.9,10,8.0,0.232,-0.2,0,0,0,0.5,24.3,89.6,21.1,0.759,0.25,-0.4,3.5,26,876,0.5,0,0,0
0.95,10,8.1,0.245,-0.449,0,0,0,0.5,24.4,89.6,21.1,0.645,0.366,-0.4,3.5,26,876,0.5,0,0,0
1.0,10,8.1,0.28,-0.694,0,0,0,0.5,24.4,89.5,21.1,0.538,0.498,-0.4,3.5,26,876,0.5,0,0,0
1.05,10,8.2,0.337,-0.819,0,0,0,0.5,24.4,89.4,21.1,0.454,0.595,-0.4,3.5,26,876,0.5,0,0,0
1.1,10,8.2,0.406,-0.781,0,0,0,0.5,24.3,89.3,21.1,0.377,0.633,-0.4,3.5,26,876,0.5,0,0,0
1.15,10,8.3,0.482,-0.615,0,0,0,0.5,24.3,89.2,21.1,0.277,0.619,-0.4,3.5,26,876,0.5,0,0,0
1.2,10,8.4,0.558,-0.376,0,0,0,0.5,24.3,89.0,21.1,0.143,0.574,-0.4,3.5,26,876,0.5,0,0,0
1.25,10,8.5,0.63,-0.0888,0,0,0,0.5,24.2,88.9,21.1,-0.0325,0.503,-0.4,3.5,26,876,0.5,0,0,0
1.3,10,8.6,0.689,0.201,0,0,0,0.5,24.2,88.8,21.1,-0.259,0.42,-0.4,3.5,26,876,0.5,0,0,0
1.35,10,8.8,0.731,0.423,0,0,0,0.5,24.3,88.7,21.1,-0.512,0.352,-0.4,3.5,26,876,0.5,0,0,0
1.4,10,9.0,0.762,0.539,0,0,0,0.5,24.3,88.7,21.1,-0.77,0.318,-0.4,3.5,26,876,0.5,0,0,0
1.45,10,9.2,0.785,0.551,0,0,0,0.5,24.3,88.7,21.1,-1.02,0.322,-0.4,3.5,26,876,0.5,0,0,0
1.5,10,9.3,0.802,0.46,0,0,0,0.5,24.4,88.7,21.1,-1.26,0.363,-0.4,3.5,26,876,0.5,0,0,0
1.55,10,9.4,0.815,0.306,0,0,0,0.5,24.4,88.7,21.1,-1.49,0.431,-0.4,3.5,26,876,0.5,0,0,0
1.6,10,9.5,0.828,0.131,0,0,0,0.5,24.4,88.7,21.1,-1.68,0.506,-0.4,3.5,26,876,0.5,0,0,0
1.65,10,9.6,0.844,0.0545,0,0,0,0.5,24.5,88.7,21.1,-1.86,0.542,-0.4,3.5,26,876,0.5,0,0,0
1.7,10,9.6,0.864,-0.00468,0,0,0,0.5,24.6,88.7,21.1,-2.02,0.575,-0.4,3.5,26,876,0.5,0,0,0
1.75,10,9.7,0.896,-0.0952,0,0,0,0.5,24.6,88.6,21.1,-2.15,0.632,-0.4,3.5,26,876,0.5,0,0,0
1.8,10,9.7,0.951,-0.123,0,0,0,0.5,24.6,88.5,21.1,-2.2,0.681,-0.4,3.5,26,876,0.5,0,0,0
1.85,10,9.7,1.02,-0.082,0,0,0,0.5,24.6,88.4,21.1,-2.19,0.712,-0.4,3.5,26,876,0.5,0,0,0
1.9,10,9.7,1.09,-0.0721,0,0,0,0.5,24.6,88.3,21.1,-2.17,0.755,-0.4,3.5,26,876,0.5,0,0,0
1.95,10,9.8,1.16,-0.16,0,0,0,0.5,24.6,88.2,21.1,-2.13,0.834,-0.4,3.5,26,876,0.5,0,0,0
2.0,10,9.9,1.22,-0.316,0,0,0,0.5,24.6,88.1,21.1,-2.06,0.94,-0.4,3.5,26,876,0.5,0,0,0
2.05,10,10.0,1.29,-0.356,0,0,0,0.5,24.6,88.0,21.1,-1.93,0.999,-0.4,3.5,26,876,0.5,0,0,0
2.1,10,10.2,1.35,-0.37,0,0,0,0.5,24.6,87.9,21.1,-1.78,1.04,-0.4,3.5,26,876,0.5,0,0,0
2.15,10,10.3,1.4,-0.39,0,0,0,0.5,24.6,87.9,21.1,-1.62,1.07,-0.4,3.5,26,876,0.5,0,0,0
2.2,10,10.5,1.44,-0.339,0,0,0,0.5,24.6,87.8,21.1,-1.47,1.07,-0.4,3.5,26,876,0.5,0,0,0
2.25,10,10.6,1.47,-0.38,0,0,0,0.5,24.5,87.8,21.1,-1.37,1.09,-0.4,3.5,26,876,0.5,0,0,0
2.3,10,10.8,1.48,-0.51,0,0,0,0.5,24.5,87.9,21.1,-1.28,1.14,-0.4,3.5,26,876,0.5,0,0,0
