Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,4,26,895,0.5,0,0,0
0.05,10,5.5,0.0406,-0.219,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.128,-0.4,4,26,895,0.5,0,0,0
0.1,10,5.5,0.0268,-0.417,0,0,0,0.5,24.7,89.9,21.1,0.0015,0.201,-0.4,4,26,895,0.5,0,0,0
0.15,10,5.6,0.0209,-0.525,0,0,0,0.5,24.6,90.0,21.1,0.0664,0.243,-0.4,4,26,895,0.5,0,0,0
0.2,10,5.7,0.0279,-0.521,0,0,0,0.5,24.5,89.9,21.1,0.193,0.246,-0.4,4,26,895,0.5,0,0,0
0.25,10,5.9,0.0416,-0.476,0,0,0,0.5,24.5,89.9,21.1,0.352,0.238,-0.4,4,26,895,0.5,0,0,0
0.3,10,6.1,0.0632,-0.37,0,0,0,0.5,24.4,89.9,21.1,0.54,0.21,-0.4,4,26,895,0.5,0,0,0
0.35,10,6.3,0.0867,-0.233,0,0,0,0.5,24.4,89.8,21.1,0.715,0.17,-0.4,4,26,895,0.5,0,0,0
0.4,10,6.4,0.106,-0.0898,0,0,0,0.5,24.3,89.8,21.1,0.841,0.124,-0.4,4,26,895,0.5,0,0,0
0.45,10,6.6,0.123,0.0764,0,0,0,0.5,24.2,89.8,21.1,0.912,0.0654,-0.4,4,26,895,0.5,0,0,0
0.5,10,6.8,0.139,0.176,0,0,0,0.5,24.2,89.7,21.1,0.946,0.0347,-0.4,4,26,895,0.5,0,0,0
0.55,10,6.9,0.155,0.176,0,0,0,0.5,24.2,89.7,21.1,0.956,0.0453,-0.4,4,26,895,0.5,0,0,0
0.6,10,7.1,0.17,0.105,0,0,0,0.5,24.1,89.7,21.1,0.952,0.0857,-0.4,4,26,895,0.5,0,0,0
0.65,10,7.3,0.185,-0.00741,0,0,0,0.5,24.1,89.7,21.1,0.95,0.144,-0.4,4,26,895,0.5,0,0,0
0.7,10,7.4,0.204,-0.0553,0,0,0,0.5,24.1,89.6,21.1,0.964,0.176,-0.4,4,26,895,0.5,0,0,0
0.75,10,7.6,0.221,-0.0712,0,0,0,0.5,24.1,89.6,21.1,0.977,0.194,-0.4,4,26,895,0.5,0,0,0
0.8,10,7.8,0.234,-0.114,0,0,0,0.5,24.1,89.6,21.1,0.977,0.219,-0.4,4,26,895,0.5,0,0,0
0.85,10,7.9,0.243,-0.198,0,0,0,0.5,24.2,89.6,21.1,0.952,0.26,-0.4,4,26,895,0.5,0,0,0
0.9,10,8.1,0.251,-0.369,0,0,0,0.5,24.2,89.6,21.1,0.886,0.336,-0.4,4,26,895,0.5,0,0,0
0.95,10,8.2,0.268,-0.613,0,0,0,0.5,24.3,89.5,21.1,0.793,0.451,-0.4,4,26,895,0.5,0,0,0
1.0,10,8.3,0.304,-0.845,0,0,0,0.5,24.3,89.5,21.1,0.7,0.578,-0.4,4,26,895,0.5,0,0,0
1.05,10,8.4,0.362,-0.963,0,0,0,0.5,24.2,89.4,21.1,0.621,0.673,-0.4,4,26,895,0.5,0,0,0
1.1,10,8.4,0.433,-0.91,0,0,0,0.5,24.2,89.2,21.1,0.544,0.704,-0.4,4,26,895,0.5,0,0,0
1.15,10,8.5,0.509,-0.727,0,0,0,0.5,24.2,89.1,21.1,0.438,0.684,-0.4,4,26,895,0.5,0,0,0
1.2,10,8.5,0.586,-0.473,0,0,0,0.5,24.1,89.0,21.1,0.296,0.632,-0.4,4,26,895,0.5,0,0,0
1.25,10,8.7,0.658,-0.174,0,0,0,0.5,24.1,88.9,21.1,0.108,0.556,-0.4,4,26,895,0.5,0,0,0
1.3,10,8.8,0.717,0.119,0,0,0,0.5,24.1,88.8,21.1,-0.135,0.471,-0.4,4,26,895,0.5,0,0,0
1.35,10,9.0,0.76,0.347,0,0,0,0.5,24.1,88.7,21.1,-0.408,0.401,-0.4,4,26,895,0.5,0,0,0
1.4,10,9.1,0.791,0.465,0,0,0,0.5,24.1,88.7,21.1,-0.687,0.367,-0.4,4,26,895,0.5,0,0,0
1.45,10,9.3,0.815,0.475,0,0,0,0.5,24.2,88.6,21.1,-0.961,0.372,-0.4,4,26,895,0.5,0,0,0
1.5,10,9.5,0.834,0.38,0,0,0,0.5,24.2,88.6,21.1,-1.22,0.416,-0.4,4,26,895,0.5,0,0,0
1.55,10,9.6,0.849,0.201,0,0,0,0.5,24.2,88.6,21.1,-1.47,0.494,-0.4,4,26,895,0.5,0,0,0
1.6,10,9.7,0.864,0.00147,0,0,0,0.5,24.3,88.6,21.1,-1.68,0.581,-0.4,4,26,895,0.5,0,0,0
1.65,10,9.7,0.884,-0.0942,0,0,0,0.5,24.3,88.6,21.1,-1.87,0.628,-0.4,4,26,895,0.5,0,0,0
1.7,10,9.8,0.908,-0.15,0,0,0,0.5,24.4,88.6,21.1,-2.04,0.662,-0.4,4,26,895,0.5,0,0,0
1.75,10,9.8,0.942,-0.245,0,0,0,0.5,24.4,88.5,21.1,-2.17,0.723,-0.4,4,26,895,0.5,0,0,0
1.8,10,9.8,0.999,-0.297,0,0,0,0.5,24.4,88.5,21.1,-2.22,0.782,-0.4,4,26,895,0.5,0,0,0
1.85,10,9.8,1.07,-0.255,0,0,0,0.5,24.4,88.3,21.1,-2.2,0.814,-0.4,4,26,895,0.5,0,0,0
1.9,10,9.9,1.15,-0.234,0,0,0,0.5,24.4,88.2,21.1,-2.16,0.854,-0.4,4,26,895,0.5,0,0,0
1.95,10,10.0,1.22,-0.291,0,0,0,0.5,24.4,88.1,21.1,-2.11,0.922,-0.4,4,26,895,0.5,0,0,0
2.0,10,10.1,1.28,-0.431,0,0,0,0.5,24.4,88.0,21.1,-2.03,1.02,-0.4,4,26,895,0.5,0,0,0
2.05,10,10.2,1.35,-0.477,0,0,0,0.5,24.4,87.9,21.1,-1.89,1.08,-0.4,4,26,895,0.5,0,0,0
2.1,10,10.3,1.41,-0.482,0,0,0,0.5,24.4,87.9,21.1,-1.73,1.12,-0.4,4,26,895,0.5,0,0,0
2.15,10,10.5,1.46,-0.523,0,0,0,0.5,24.3,87.8,21.1,-1.56,1.16,-0.4,4,26,895,0.5,0,0,0
2.2,10,10.6,1.5,-0.502,0,0,0,0.5,24.3,87.8,21.1,-1.39,1.16,-0.4,4,26,895,0.5,0,0,0
2.25,10,10.7,1.53,-0.531,0,0,0,0.5,24.3,87.8,21.1,-1.27,1.18,-0.4,4,26,895,0.5,0,0,0
2.3,10,10.9,1.55,-0.65,0,0,0,0.5,24.3,87.8,21.1,-1.18,1.22,-0.4,4,26,895,0.5,0,0,0
2.35,10,11.0,1.57,-0.78,0,0,0,0.5,24.3,87.8,21.1,-1.09,1.27,-0.4,4,26,895,0.5,0,0,0
2.4,10,11.1,1.59,-0.799,0,0,0,0.5,24.2,87.8,21.1,-0.971,1.28,-0.4,4,26,895,0.5,0,0,0
2.45,10,11.3,1.62,-0.716,0,0,0,0.5,24.1,87.7,21.1,-0.841,1.25,-0.4,4,26,895,0.5,0,0,0
2.5,10,11.4,1.65,-0.589,0,0,0,0.5,24.1,87.7,21.1,-0.706,1.2,-0.4,4,26,895,0.5,0,0,0
2.55,10,11.6,1.68,-0.47,0,0,0,0.5,24.0,87.7,21.1,-0.556,1.15,-0.4,4,26,895,0.5,0,0,0
2.6,10,11.8,1.72,-0.267,0,0,0,0.5,23.9,87.7,21.1,-0.376,1.08,-0.4,4,26,895,0.5,0,0,0
2.65,10,12.0,1.76,-0.0375,0,0,0,0.5,23.9,87.7,21.1,-0.203,0.99,-0.4,4,26,895,0.5,0,0,0
2.7,10,12.2,1.78,0.195,0,0,0,0.5,23.8,87.7,21.1,-0.0536,0.885,-0.4,4,26,895,0.5,0,0,0
2.75,10,12.5,1.78,0.481,0,0,0,0.5,23.7,87.7,21.1,0.0638,0.743,-0.4,4,26,895,0.5,0,0,0
2.8,10,12.7,1.75,0.721,0,0,0,0.5,23.7,87.8,21.1,0.118,0.601,-0.4,4,26,895,0.5,0,0,0
2.85,10,13.0,1.71,0.868,0,0,0,0.5,23.7,88.0,21.1,0.108,0.486,-0.4,4,26,895,0.5,0,0,0
2.9,10,13.2,1.66,0.921,0,0,0,0.5,23.7,88.1,21.1,0.0396,0.406,-0.4,4,26,895,0.5,0,0,0
2.95,10,13.3,1.61,0.911,0,0,0,0.5,23.7,88.2,21.1,-0.0623,0.358,-0.4,4,26,895,0.5,0,0,0
3.0,10,13.4,1.58,0.872,0,0,0,0.5,23.6,88.3,21.1,-0.185,0.329,-0.4,4,26,895,0.5,0,0,0
3.05,10,13.6,1.54,0.799,0,0,0,0.5,23.6,88.4,21.1,-0.33,0.318,-0.4,4,26,895,0.5,0,0,0
3.1,10,13.8,1.52,0.658,0,0,0,0.5,23.6,88.5,21.1,-0.491,0.342,-0.4,4,26,895,0.5,0,0,0
3.15,10,13.9,1.5,0.489,0,0,0,0.5,23.7,88.6,21.1,-0.662,0.388,-0.4,4,26,895,0.5,0,0,0
3.2,10,14.0,1.5,0.338,0,0,0,0.5,23.7,88.6,21.1,-0.843,0.44,-0.4,4,26,895,0.5,0,0,0
3.25,10,14.2,1.52,0.23,0,0,0,0.5,23.7,88.6,21.1,-1.03,0.486,-0.4,4,26,895,0.5,0,0,0
3.3,10,14.3,1.54,0.182,0,0,0,0.5,23.7,88.6,21.1,-1.2,0.518,-0.4,4,26,895,0.5,0,0,0
3.35,10,14.4,1.58,0.163,0,0,0,0.5,23.8,88.5,21.1,-1.38,0.543,-0.4,4,26,895,0.5,0,0,0
3.4,10,14.5,1.61,0.106,0,0,0,0.5,23.9,88.5,21.1,-1.56,0.583,-0.4,4,26,895,0.5,0,0,0
3.45,10,14.6,1.64,-0.0329,0,0,0,0.5,23.9,88.5,21.1,-1.75,0.654,-0.4,4,26,895,0.5,0,0,0
3.5,10,14.8,1.67,-0.142,0,0,0,0.5,24.0,88.4,21.1,-1.93,0.715,-0.4,4,26,895,0.5,0,0,0
3.55,10,14.8,1.7,-0.156,0,0,0,0.5,24.0,88.4,21.1,-2.1,0.737,-0.4,4,26,895,0.5,0,0,0
3.6,10,14.8,1.73,-0.144,0,0,0,0.5,24.1,88.4,21.1,-2.24,0.743,-0.4,4,26,895,0.5,0,0,0
3.65,10,14.8,1.75,-0.208,0,0,0,0.5,24.1,88.4,21.1,-2.35,0.774,-0.4,4,26,895,0.5,0,0,0
3.7,10,14.8,1.77,-0.323,0,0,0,0.5,24.1,88.4,21.1,-2.39,0.828,-0.4,4,26,895,0.5,0,0,0
3.75,10,14.6,1.81,-0.376,0,0,0,0.5,24.0,88.3,21.1,-2.35,0.868,-0.4,4,26,895,0.5,0,0,0
3.8,10,14.6,1.87,-0.122,0,0,0,0.5,24.0,88.2,21.1,-2.24,0.792,-0.4,4,26,895,0.5,0,0,0
3.85,10,14.6,1.91,-0.32,0,0,0,0.5,23.9,88.2,21.1,-2.12,0.892,-0.4,4,26,895,0.5,0,0,0
3.9,10,14.8,1.99,-0.316,0,0,0,0.5,23.8,88.1,21.1,-1.84,0.939,-0.4,4,26,895,0.5,0,0,0
3.95,10,14.9,2.08,-0.168,0,0,0,0.5,23.6,87.9,21.1,-1.49,0.935,-0.4,4,26,895,0.5,0,0,0
4.0,10,15.0,2.16,0.018,0,0,0,0.5,23.5,87.8,21.1,-1.17,0.903,-0.4,4,26,895,0.5,0,0,0
4.05,10,15.2,2.22,0.104,0,0,0,0.5,23.5,87.7,21.1,-0.915,0.89,-0.4,4,26,895,0.5,0,0,0
4.1,10,15.4,2.26,0.162,0,0,0,0.5,23.4,87.7,21.1,-0.685,0.877,-0.4,4,26,895,0.5,0,0,0
4.15,10,15.5,2.29,0.288,0,0,0,0.5,23.4,87.7,21.1,-0.473,0.83,-0.4,4,26,895,0.5,0,0,0
4.2,10,15.7,2.3,0.38,0,0,0,0.5,23.3,87.7,21.1,-0.295,0.784,-0.4,4,26,895,0.5,0,0,0
4.25,10,15.8,2.3,0.378,0,0,0,0.5,23.3,87.7,21.1,-0.143,0.765,-0.4,4,26,895,0.5,0,0,0
4.3,10,15.8,2.3,0.383,0,0,0,0.5,23.2,87.8,21.1,0.0062,0.743,-0.4,4,26,895,0.5,0,0,0
4.35,10,16.0,2.3,0.362,0,0,0,0.5,23.2,87.8,21.1,0.149,0.732,-0.4,4,26,895,0.5,0,0,0
4.4,10,16.0,2.31,0.369,0,0,0,0.5,23.2,87.9,21.1,0.283,0.711,-0.4,4,26,895,0.5,0,0,0
4.45,10,16.1,2.3,0.425,0,0,0,0.5,23.1,87.9,21.1,0.384,0.665,-0.4,4,26,895,0.5,0,0,0
4.5,10,16.2,2.29,0.52,0,0,0,0.5,23.1,88.0,21.1,0.44,0.598,-0.4,4,26,895,0.5,0,0,0
4.55,10,16.3,2.27,0.657,0,0,0,0.5,23.0,88.1,21.1,0.451,0.508,-0.4,4,26,895,0.5,0,0,0
4.6,10,16.4,2.24,0.742,0,0,0,0.5,23.0,88.2,21.1,0.403,0.435,-0.4,4,26,895,0.5,0,0,0
4.65,10,16.6,2.21,0.787,0,0,0,0.5,23.0,88.3,21.1,0.312,0.38,-0.4,4,26,895,0.5,0,0,0
4.7,10,16.7,2.19,0.875,0,0,0,0.5,22.9,88.3,21.1,0.202,0.316,-0.4,4,26,895,0.5,0,0,0
4.75,10,16.8,2.17,0.963,0,0,0,0.5,22.9,88.4,21.1,0.0559,0.252,-0.4,4,26,895,0.5,0,0,0
4.8,10,16.9,2.15,1.0,0,0,0,0.5,22.9,88.5,21.1,-0.131,0.204,-0.4,4,26,895,0.5,0,0,0
4.85,10,17.0,2.12,1.03,0,0,0,0.5,23.0,88.6,21.1,-0.353,0.152,-0.4,4,26,895,0.5,0,0,0
4.9,10,17.2,2.08,1.12,0,0,0,0.5,23.0,88.7,21.1,-0.592,0.0735,-0.4,4,26,895,0.5,0,0,0
4.95,10,17.3,2.03,1.21,0,0,0,0.5,23.0,88.8,21.1,-0.841,-0.0148,-0.4,4,26,895,0.5,0,0,0
5.0,10,17.3,1.97,1.22,0,0,0,0.5,23.1,89.0,21.1,-1.09,-0.0739,-0.4,4,26,895,0.5,0,0,0
5.05,10,17.3,1.91,1.04,0,0,0,0.5,23.2,89.1,21.1,-1.35,-0.058,-0.4,4,26,895,0.5,0,0,0
5.1,10,17.3,1.86,0.854,0,0,0,0.5,23.3,89.2,21.1,-1.62,-0.0265,-0.4,4,26,895,0.5,0,0,0
5.15,10,17.3,1.83,0.695,0,0,0,0.5,23.3,89.3,21.1,-1.87,0.0047,-0.4,4,26,895,0.5,0,0,0
5.2,10,17.2,1.81,0.606,0,0,0,0.5,23.3,89.3,21.1,-2.07,0.0214,-0.4,4,26,895,0.5,0,0,0
5.25,10,17.0,1.81,0.655,0,0,0,0.5,23.3,89.4,21.1,-2.2,-0.00518,-0.4,4,26,895,0.5,0,0,0
5.3,10,17.0,1.81,0.671,0,0,0,0.5,23.3,89.4,21.1,-2.25,-0.0138,-0.4,4,26,895,0.5,0,0,0
5.35,10,17.0,1.82,0.444,0,0,0,0.5,23.3,89.3,21.1,-2.22,0.0838,-0.4,4,26,895,0.5,0,0,0
5.4,10,17.2,1.86,0.331,0,0,0,0.5,23.3,89.3,21.1,-2.16,0.154,-0.4,4,26,895,0.5,0,0,0
5.45,10,17.3,1.9,0.254,0,0,0,0.5,23.3,89.2,21.1,-2.09,0.213,-0.4,4,26,895,0.5,0,0,0
5.5,10,17.4,1.94,0.0886,0,0,0,0.5,23.4,89.2,21.1,-2.02,0.308,-0.4,4,26,895,0.5,0,0,0
5.55,10,17.5,1.98,-0.0441,0,0,0,0.5,23.4,89.1,21.1,-1.93,0.392,-0.4,4,26,895,0.5,0,0,0
5.6,10,17.5,2.02,-0.014,0,0,0,0.5,23.4,89.0,21.1,-1.82,0.404,-0.4,4,26,895,0.5,0,0,0
5.65,10,17.5,2.05,0.156,0,0,0,0.5,23.4,89.0,21.1,-1.66,0.345,-0.4,4,26,895,0.5,0,0,0
5.7,10,17.6,2.04,0.222,0,0,0,0.5,23.4,89.0,21.1,-1.55,0.303,-0.4,4,26,895,0.5,0,0,0
5.75,10,17.8,2.01,0.161,0,0,0,0.5,23.4,89.1,21.1,-1.5,0.294,-0.4,4,26,895,0.5,0,0,0
5.8,10,17.9,1.99,0.504,0,0,0,0.5,23.3,89.2,21.1,-1.42,0.127,-0.4,4,26,895,0.5,0,0,0
5.85,10,17.9,1.94,0.937,0,0,0,0.5,23.3,89.3,21.1,-1.38,-0.0934,-0.4,4,26,895,0.5,0,0,0
5.9,10,17.9,1.88,1.33,0,0,0,0.5,23.2,89.4,21.1,-1.39,-0.313,-0.4,4,26,895,0.5,0,0,0
5.95,10,18.0,1.8,1.62,0,0,0,0.5,23.2,89.6,21.1,-1.43,-0.498,-0.4,4,26,895,0.5,0,0,0
6.0,10,18.0,1.71,1.08,0,0,0,0.5,23.2,89.8,21.1,-1.49,-0.352,-0.4,4,26,895,0.5,0,0,0
6.05,10,18.2,1.69,0.829,0,0,0,0.5,23.1,89.8,21.1,-1.42,-0.261,-0.4,4,26,895,0.5,0,0,0
6.1,10,18.4,1.7,0.728,0,0,0,0.5,23.1,89.8,21.1,-1.31,-0.213,-0.4,4,26,895,0.5,0,0,0
6.15,10,18.6,1.71,0.672,0,0,0,0.5,23.0,89.8,21.1,-1.23,-0.185,-0.4,4,26,895,0.5,0,0,0
6.2,10,18.7,1.71,0.593,0,0,0,0.5,23.0,89.8,21.1,-1.17,-0.156,-0.4,4,26,895,0.5,0,0,0
6.25,10,18.8,1.7,0.582,0,0,0,0.5,23.0,89.8,21.1,-1.11,-0.158,-0.4,4,26,895,0.5,0,0,0
6.3,10,19.0,1.7,0.619,0,0,0,0.5,23.0,89.8,21.1,-1.05,-0.179,-0.4,4,26,895,0.5,0,0,0
6.35,10,19.1,1.69,0.606,0,0,0,0.5,22.9,89.8,21.1,-0.992,-0.181,-0.4,4,26,895,0.5,0,0,0
6.4,10,19.1,1.69,0.741,0,0,0,0.5,22.9,89.8,21.1,-0.888,-0.234,-0.4,4,26,895,0.5,0,0,0
6.45,10,19.2,1.69,0.955,0,0,0,0.5,22.9,89.9,21.1,-0.773,-0.323,-0.4,4,26,895,0.5,0,0,0
6.5,10,19.3,1.67,0.968,0,0,0,0.5,22.9,89.9,21.1,-0.678,-0.343,-0.4,4,26,895,0.5,0,0,0
6.55,10,19.3,1.65,0.849,0,0,0,0.5,22.9,89.9,21.1,-0.575,-0.315,-0.4,4,26,895,0.5,0,0,0
6.6,10,19.3,1.62,0.679,0,0,0,0.5,22.9,90.0,21.1,-0.458,-0.268,-0.4,4,26,895,0.5,0,0,0
6.65,10,19.2,1.6,0.534,0,0,0,0.5,22.9,90.0,21.1,-0.329,-0.231,-0.4,4,26,895,0.5,0,0,0
6.7,10,19.2,1.57,0.45,0,0,0,0.5,22.9,90.1,21.1,-0.199,-0.217,-0.4,4,26,895,0.5,0,0,0
