Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.2,24,809,1.5,0,0,0
0.05,10,5.5,0.0403,-0.275,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.152,-0.4,3.2,24,809,1.5,0,0,0
0.1,10,5.5,0.0305,-0.497,0,0,0,0.5,24.7,89.9,21.1,0.00731,0.239,-0.4,3.2,24,809,1.5,0,0,0
0.15,10,5.6,0.0294,-0.612,0,0,0,0.5,24.6,89.9,21.1,0.0773,0.287,-0.4,3.2,24,809,1.5,0,0,0
0.2,10,5.7,0.0401,-0.604,0,0,0,0.5,24.6,89.9,21.1,0.205,0.292,-0.4,3.2,24,809,1.5,0,0,0
0.25,10,5.8,0.0563,-0.545,0,0,0,0.5,24.5,89.9,21.1,0.363,0.28,-0.4,3.2,24,809,1.5,0,0,0
0.3,10,5.9,0.0791,-0.427,0,0,0,0.5,24.4,89.8,21.1,0.548,0.247,-0.4,3.2,24,809,1.5,0,0,0
0.35,10,6.1,0.103,-0.282,0,0,0,0.5,24.4,89.8,21.1,0.72,0.204,-0.4,3.2,24,809,1.5,0,0,0
0.4,10,6.2,0.123,-0.135,0,0,0,0.5,24.3,89.8,21.1,0.846,0.156,-0.4,3.2,24,809,1.5,0,0,0
0.45,10,6.4,0.14,0.0244,0,0,0,0.5,24.3,89.7,21.1,0.914,0.1,-0.4,3.2,24,809,1.5,0,0,0
0.5,10,6.5,0.156,0.116,0,0,0,0.5,24.2,89.7,21.1,0.944,0.0729,-0.4,3.2,24,809,1.5,0,0,0
0.55,10,6.6,0.172,0.122,0,0,0,0.5,24.2,89.7,21.1,0.945,0.0816,-0.4,3.2,24,809,1.5,0,0,0
0.6,10,6.8,0.188,0.0618,0,0,0,0.5,24.2,89.7,21.1,0.928,0.117,-0.4,3.2,24,809,1.5,0,0,0
0.65,10,6.9,0.204,-0.0377,0,0,0,0.5,24.2,89.6,21.1,0.908,0.17,-0.4,3.2,24,809,1.5,0,0,0
0.7,10,7.1,0.221,-0.0793,0,0,0,0.5,24.2,89.6,21.1,0.898,0.199,-0.4,3.2,24,809,1.5,0,0,0
0.75,10,7.2,0.238,-0.0924,0,0,0,0.5,24.2,89.6,21.1,0.884,0.215,-0.4,3.2,24,809,1.5,0,0,0
0.8,10,7.3,0.251,-0.127,0,0,0,0.5,24.2,89.6,21.1,0.851,0.237,-0.4,3.2,24,809,1.5,0,0,0
0.85,10,7.5,0.26,-0.208,0,0,0,0.5,24.3,89.6,21.1,0.788,0.276,-0.4,3.2,24,809,1.5,0,0,0
0.9,10,7.6,0.269,-0.369,0,0,0,0.5,24.4,89.5,21.1,0.68,0.35,-0.4,3.2,24,809,1.5,0,0,0
0.95,10,7.7,0.287,-0.611,0,0,0,0.5,24.4,89.5,21.1,0.542,0.466,-0.4,3.2,24,809,1.5,0,0,0
1.0,10,7.8,0.325,-0.859,0,0,0,0.5,24.4,89.4,21.1,0.411,0.602,-0.4,3.2,24,809,1.5,0,0,0
1.05,10,7.8,0.386,-1.01,0,0,0,0.5,24.4,89.3,21.1,0.307,0.713,-0.4,3.2,24,809,1.5,0,0,0
1.1,10,7.8,0.461,-0.984,0,0,0,0.5,24.4,89.2,21.1,0.22,0.76,-0.4,3.2,24,809,1.5,0,0,0
1.15,10,7.9,0.542,-0.83,0,0,0,0.5,24.4,89.1,21.1,0.118,0.756,-0.4,3.2,24,809,1.5,0,0,0
1.2,10,7.9,0.625,-0.598,0,0,0,0.5,24.3,88.9,21.1,-0.0105,0.718,-0.4,3.2,24,809,1.5,0,0,0
1.25,10,8.0,0.702,-0.321,0,0,0,0.5,24.3,88.8,21.1,-0.176,0.655,-0.4,3.2,24,809,1.5,0,0,0
1.3,10,8.1,0.765,-0.0466,0,0,0,0.5,24.3,88.7,21.1,-0.39,0.581,-0.4,3.2,24,809,1.5,0,0,0
1.35,10,8.3,0.812,0.173,0,0,0,0.5,24.3,88.6,21.1,-0.629,0.516,-0.4,3.2,24,809,1.5,0,0,0
1.4,10,8.4,0.848,0.288,0,0,0,0.5,24.4,88.6,21.1,-0.874,0.486,-0.4,3.2,24,809,1.5,0,0,0
