Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.5,24,892,0.5,0,0,0
0.05,10,5.5,0.0407,-0.161,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.103,-0.4,3.5,24,892,0.5,0,0,0
0.1,10,5.5,0.0266,-0.32,0,0,0,0.5,24.7,90.0,21.1,0.000662,0.159,-0.4,3.5,24,892,0.5,0,0,0
0.15,10,5.6,0.0198,-0.402,0,0,0,0.5,24.6,90.0,21.1,0.0622,0.188,-0.4,3.5,24,892,0.5,0,0,0
0.2,10,5.7,0.0247,-0.387,0,0,0,0.5,24.6,90.0,21.1,0.183,0.186,-0.4,3.5,24,892,0.5,0,0,0
0.25,10,5.9,0.0356,-0.339,0,0,0,0.5,24.5,89.9,21.1,0.335,0.174,-0.4,3.5,24,892,0.5,0,0,0
0.3,10,6.0,0.054,-0.234,0,0,0,0.5,24.4,89.9,21.1,0.518,0.144,-0.4,3.5,24,892,0.5,0,0,0
0.35,10,6.2,0.074,-0.0999,0,0,0,0.5,24.4,89.9,21.1,0.689,0.103,-0.4,3.5,24,892,0.5,0,0,0
0.4,10,6.4,0.0898,0.0347,0,0,0,0.5,24.3,89.8,21.1,0.813,0.0572,-0.4,3.5,24,892,0.5,0,0,0
0.45,10,6.5,0.103,0.195,0,0,0,0.5,24.3,89.8,21.1,0.883,-0.00133,-0.4,3.5,24,892,0.5,0,0,0
0.5,10,6.6,0.115,0.304,0,0,0,0.5,24.2,89.8,21.1,0.916,-0.0391,-0.4,3.5,24,892,0.5,0,0,0
0.55,10,6.8,0.126,0.32,0,0,0,0.5,24.2,89.8,21.1,0.921,-0.0383,-0.4,3.5,24,892,0.5,0,0,0
0.6,10,7.0,0.137,0.267,0,0,0,0.5,24.2,89.8,21.1,0.911,-0.00849,-0.4,3.5,24,892,0.5,0,0,0
0.65,10,7.1,0.147,0.171,0,0,0,0.5,24.2,89.7,21.1,0.903,0.0389,-0.4,3.5,24,892,0.5,0,0,0
0.7,10,7.3,0.161,0.139,0,0,0,0.5,24.2,89.7,21.1,0.909,0.0613,-0.4,3.5,24,892,0.5,0,0,0
0.75,10,7.4,0.172,0.141,0,0,0,0.5,24.2,89.7,21.1,0.913,0.0673,-0.4,3.5,24,892,0.5,0,0,0
0.8,10,7.6,0.179,0.122,0,0,0,0.5,24.2,89.7,21.1,0.901,0.0782,-0.4,3.5,24,892,0.5,0,0,0
0.85,10,7.7,0.182,0.0622,0,0,0,0.5,24.3,89.7,21.1,0.864,0.103,-0.4,3.5,24,892,0.5,0,0,0
0.9,10,7.9,0.182,-0.0866,0,0,0,0.5,24.3,89.7,21.1,0.784,0.165,-0.4,3.5,24,892,0.5,0,0,0
0.95,10,8.0,0.19,-0.326,0,0,0,0.5,24.4,89.7,21.1,0.677,0.273,-0.4,3.5,24,892,0.5,0,0,0
1.0,10,8.1,0.219,-0.572,0,0,0,0.5,24.4,89.6,21.1,0.575,0.401,-0.4,3.5,24,892,0.5,0,0,0
1.05,10,8.1,0.27,-0.704,0,0,0,0.5,24.4,89.5,21.1,0.495,0.497,-0.4,3.5,24,892,0.5,0,0,0
1.1,10,8.1,0.335,-0.672,0,0,0,0.5,24.3,89.4,21.1,0.422,0.534,-0.4,3.5,24,892,0.5,0,0,0
1.15,10,8.2,0.405,-0.513,0,0,0,0.5,24.3,89.3,21.1,0.322,0.521,-0.4,3.5,24,892,0.5,0,0,0
1.2,10,8.3,0.477,-0.282,0,0,0,0.5,24.3,89.2,21.1,0.187,0.476,-0.4,3.5,24,892,0.5,0,0,0
1.25,10,8.4,0.545,-0.00304,0,0,0,0.5,24.2,89.0,21.1,0.00895,0.407,-0.4,3.5,24,892,0.5,0,0,0
1.3,10,8.5,0.601,0.282,0,0,0,0.5,24.2,88.9,21.1,-0.22,0.325,-0.4,3.5,24,892,0.5,0,0,0
1.35,10,8.7,0.641,0.503,0,0,0,0.5,24.2,88.9,21.1,-0.476,0.256,-0.4,3.5,24,892,0.5,0,0,0
1.4,10,8.9,0.669,0.627,0,0,0,0.5,24.3,88.9,21.1,-0.736,0.218,-0.4,3.5,24,892,0.5,0,0,0
1.45,10,9.0,0.689,0.645,0,0,0,0.5,24.3,88.8,21.1,-0.99,0.217,-0.4,3.5,24,892,0.5,0,0,0
1.5,10,9.2,0.703,0.558,0,0,0,0.5,24.3,88.8,21.1,-1.23,0.256,-0.4,3.5,24,892,0.5,0,0,0
1.55,10,9.3,0.714,0.403,0,0,0,0.5,24.4,88.8,21.1,-1.46,0.322,-0.4,3.5,24,892,0.5,0,0,0
1.6,10,9.3,0.724,0.226,0,0,0,0.5,24.4,88.8,21.1,-1.65,0.397,-0.4,3.5,24,892,0.5,0,0,0
