Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.5,28,895,1.5,0,0,0
0.05,10,5.5,0.0402,-0.321,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.172,-0.4,3.5,28,895,1.5,0,0,0
0.1,10,5.5,0.0325,-0.572,0,0,0,0.5,24.7,89.9,21.1,0.00889,0.273,-0.4,3.5,28,895,1.5,0,0,0
0.15,10,5.6,0.0347,-0.701,0,0,0,0.5,24.6,89.9,21.1,0.0822,0.33,-0.4,3.5,28,895,1.5,0,0,0
0.2,10,5.7,0.0489,-0.7,0,0,0,0.5,24.5,89.9,21.1,0.214,0.341,-0.4,3.5,28,895,1.5,0,0,0
0.25,10,5.8,0.0684,-0.647,0,0,0,0.5,24.5,89.9,21.1,0.374,0.334,-0.4,3.5,28,895,1.5,0,0,0
0.3,10,6.0,0.0948,-0.535,0,0,0,0.5,24.4,89.8,21.1,0.562,0.307,-0.4,3.5,28,895,1.5,0,0,0
0.35,10,6.1,0.123,-0.394,0,0,0,0.5,24.4,89.8,21.1,0.736,0.268,-0.4,3.5,28,895,1.5,0,0,0
0.4,10,6.3,0.148,-0.243,0,0,0,0.5,24.3,89.7,21.1,0.861,0.222,-0.4,3.5,28,895,1.5,0,0,0
0.45,10,6.4,0.169,-0.0761,0,0,0,0.5,24.2,89.7,21.1,0.929,0.166,-0.4,3.5,28,895,1.5,0,0,0
0.5,10,6.5,0.19,0.0242,0,0,0,0.5,24.2,89.6,21.1,0.958,0.138,-0.4,3.5,28,895,1.5,0,0,0
0.55,10,6.7,0.21,0.0399,0,0,0,0.5,24.2,89.6,21.1,0.959,0.145,-0.4,3.5,28,895,1.5,0,0,0
0.6,10,6.8,0.229,-0.0208,0,0,0,0.5,24.2,89.6,21.1,0.941,0.183,-0.4,3.5,28,895,1.5,0,0,0
0.65,10,7.0,0.247,-0.128,0,0,0,0.5,24.2,89.6,21.1,0.921,0.241,-0.4,3.5,28,895,1.5,0,0,0
0.7,10,7.1,0.268,-0.187,0,0,0,0.5,24.1,89.5,21.1,0.91,0.279,-0.4,3.5,28,895,1.5,0,0,0
0.75,10,7.3,0.289,-0.214,0,0,0,0.5,24.2,89.5,21.1,0.895,0.304,-0.4,3.5,28,895,1.5,0,0,0
0.8,10,7.4,0.305,-0.263,0,0,0,0.5,24.2,89.5,21.1,0.861,0.334,-0.4,3.5,28,895,1.5,0,0,0
0.85,10,7.6,0.319,-0.365,0,0,0,0.5,24.2,89.5,21.1,0.796,0.386,-0.4,3.5,28,895,1.5,0,0,0
0.9,10,7.7,0.334,-0.546,0,0,0,0.5,24.3,89.4,21.1,0.688,0.472,-0.4,3.5,28,895,1.5,0,0,0
0.95,10,7.8,0.359,-0.8,0,0,0,0.5,24.4,89.4,21.1,0.551,0.599,-0.4,3.5,28,895,1.5,0,0,0
1.0,10,7.9,0.405,-1.05,0,0,0,0.5,24.4,89.3,21.1,0.421,0.741,-0.4,3.5,28,895,1.5,0,0,0
1.05,10,7.9,0.472,-1.2,0,0,0,0.5,24.4,89.2,21.1,0.314,0.858,-0.4,3.5,28,895,1.5,0,0,0
1.1,10,8.0,0.555,-1.18,0,0,0,0.5,24.4,89.0,21.1,0.223,0.911,-0.4,3.5,28,895,1.5,0,0,0
