Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,4,30,892,0.5,0,0,0
0.05,10,5.5,0.0404,-0.24,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.137,-0.4,4,30,892,0.5,0,0,0
0.1,10,5.5,0.0303,-0.439,0,0,0,0.5,24.7,89.9,21.1,0.00524,0.214,-0.4,4,30,892,0.5,0,0,0
0.15,10,5.6,0.0285,-0.538,0,0,0,0.5,24.6,89.9,21.1,0.0726,0.254,-0.4,4,30,892,0.5,0,0,0
0.2,10,5.7,0.0379,-0.53,0,0,0,0.5,24.6,89.9,21.1,0.197,0.258,-0.4,4,30,892,0.5,0,0,0
0.25,10,5.8,0.0527,-0.489,0,0,0,0.5,24.5,89.9,21.1,0.352,0.253,-0.4,4,30,892,0.5,0,0,0
0.3,10,6.0,0.0753,-0.392,0,0,0,0.5,24.4,89.9,21.1,0.535,0.229,-0.4,4,30,892,0.5,0,0,0
0.35,10,6.1,0.0999,-0.262,0,0,0,0.5,24.4,89.8,21.1,0.706,0.193,-0.4,4,30,892,0.5,0,0,0
0.4,10,6.3,0.121,-0.125,0,0,0,0.5,24.3,89.8,21.1,0.828,0.15,-0.4,4,30,892,0.5,0,0,0
0.45,10,6.4,0.14,0.0383,0,0,0,0.5,24.2,89.7,21.1,0.893,0.0943,-0.4,4,30,892,0.5,0,0,0
0.5,10,6.5,0.156,0.151,0,0,0,0.5,24.2,89.7,21.1,0.918,0.058,-0.4,4,30,892,0.5,0,0,0
0.55,10,6.7,0.171,0.173,0,0,0,0.5,24.2,89.7,21.1,0.913,0.0591,-0.4,4,30,892,0.5,0,0,0
0.6,10,6.8,0.186,0.118,0,0,0,0.5,24.2,89.7,21.1,0.89,0.0917,-0.4,4,30,892,0.5,0,0,0
0.65,10,6.9,0.2,0.0118,0,0,0,0.5,24.2,89.6,21.1,0.867,0.146,-0.4,4,30,892,0.5,0,0,0
0.7,10,7.1,0.218,-0.0354,0,0,0,0.5,24.1,89.6,21.1,0.855,0.178,-0.4,4,30,892,0.5,0,0,0
0.75,10,7.2,0.234,-0.0408,0,0,0,0.5,24.1,89.6,21.1,0.841,0.19,-0.4,4,30,892,0.5,0,0,0
0.8,10,7.4,0.247,-0.0605,0,0,0,0.5,24.2,89.6,21.1,0.808,0.205,-0.4,4,30,892,0.5,0,0,0
0.85,10,7.5,0.255,-0.127,0,0,0,0.5,24.2,89.6,21.1,0.747,0.237,-0.4,4,30,892,0.5,0,0,0
0.9,10,7.7,0.263,-0.281,0,0,0,0.5,24.3,89.6,21.1,0.642,0.307,-0.4,4,30,892,0.5,0,0,0
0.95,10,7.8,0.279,-0.521,0,0,0,0.5,24.4,89.5,21.1,0.51,0.421,-0.4,4,30,892,0.5,0,0,0
1.0,10,7.9,0.317,-0.762,0,0,0,0.5,24.4,89.5,21.1,0.39,0.553,-0.4,4,30,892,0.5,0,0,0
1.05,10,7.9,0.377,-0.897,0,0,0,0.5,24.4,89.4,21.1,0.3,0.657,-0.4,4,30,892,0.5,0,0,0
1.1,10,7.9,0.45,-0.877,0,0,0,0.5,24.3,89.2,21.1,0.224,0.705,-0.4,4,30,892,0.5,0,0,0
1.15,10,8.0,0.53,-0.732,0,0,0,0.5,24.3,89.1,21.1,0.132,0.703,-0.4,4,30,892,0.5,0,0,0
1.2,10,8.1,0.611,-0.511,0,0,0,0.5,24.3,88.9,21.1,0.0106,0.668,-0.4,4,30,892,0.5,0,0,0
1.25,10,8.2,0.687,-0.238,0,0,0,0.5,24.2,88.8,21.1,-0.149,0.607,-0.4,4,30,892,0.5,0,0,0
1.3,10,8.3,0.749,0.0421,0,0,0,0.5,24.2,88.7,21.1,-0.359,0.529,-0.4,4,30,892,0.5,0,0,0
1.35,10,8.4,0.795,0.262,0,0,0,0.5,24.2,88.6,21.1,-0.595,0.464,-0.4,4,30,892,0.5,0,0,0
1.4,10,8.6,0.828,0.382,0,0,0,0.5,24.3,88.6,21.1,-0.838,0.43,-0.4,4,30,892,0.5,0,0,0
1.45,10,8.8,0.854,0.402,0,0,0,0.5,24.3,88.6,21.1,-1.07,0.431,-0.4,4,30,892,0.5,0,0,0
1.5,10,8.9,0.873,0.325,0,0,0,0.5,24.3,88.6,21.1,-1.3,0.468,-0.4,4,30,892,0.5,0,0,0
1.55,10,9.0,0.888,0.188,0,0,0,0.5,24.4,88.6,21.1,-1.51,0.528,-0.4,4,30,892,0.5,0,0,0
1.6,10,9.0,0.902,0.0307,0,0,0,0.5,24.4,88.6,21.1,-1.7,0.596,-0.4,4,30,892,0.5,0,0,0
1.65,10,9.1,0.918,-0.0383,0,0,0,0.5,24.5,88.6,21.1,-1.86,0.629,-0.4,4,30,892,0.5,0,0,0
1.7,10,9.1,0.939,-0.0791,0,0,0,0.5,24.5,88.6,21.1,-2.01,0.653,-0.4,4,30,892,0.5,0,0,0
1.75,10,9.2,0.969,-0.15,0,0,0,0.5,24.5,88.5,21.1,-2.13,0.699,-0.4,4,30,892,0.5,0,0,0
1.8,10,9.1,1.02,-0.173,0,0,0,0.5,24.6,88.4,21.1,-2.18,0.742,-0.4,4,30,892,0.5,0,0,0
1.85,10,9.1,1.09,-0.146,0,0,0,0.5,24.6,88.3,21.1,-2.17,0.773,-0.4,4,30,892,0.5,0,0,0
1.9,10,9.2,1.15,-0.151,0,0,0,0.5,24.6,88.2,21.1,-2.14,0.818,-0.4,4,30,892,0.5,0,0,0
1.95,10,9.3,1.21,-0.236,0,0,0,0.5,24.6,88.2,21.1,-2.11,0.893,-0.4,4,30,892,0.5,0,0,0
2.0,10,9.4,1.28,-0.381,0,0,0,0.5,24.5,88.1,21.1,-2.04,0.992,-0.4,4,30,892,0.5,0,0,0
2.05,10,9.5,1.34,-0.416,0,0,0,0.5,24.5,88.0,21.1,-1.92,1.05,-0.4,4,30,892,0.5,0,0,0
2.1,10,9.6,1.4,-0.434,0,0,0,0.5,24.5,87.9,21.1,-1.78,1.08,-0.4,4,30,892,0.5,0,0,0
2.15,10,9.7,1.45,-0.47,0,0,0,0.5,24.5,87.8,21.1,-1.63,1.12,-0.4,4,30,892,0.5,0,0,0
2.2,10,9.8,1.49,-0.447,0,0,0,0.5,24.5,87.8,21.1,-1.49,1.13,-0.4,4,30,892,0.5,0,0,0
2.25,10,10.0,1.52,-0.497,0,0,0,0.5,24.5,87.8,21.1,-1.39,1.15,-0.4,4,30,892,0.5,0,0,0
2.3,10,10.1,1.53,-0.634,0,0,0,0.5,24.5,87.8,21.1,-1.32,1.21,-0.4,4,30,892,0.5,0,0,0
2.35,10,10.2,1.56,-0.78,0,0,0,0.5,24.4,87.8,21.1,-1.23,1.27,-0.4,4,30,892,0.5,0,0,0
2.4,10,10.3,1.59,-0.811,0,0,0,0.5,24.4,87.8,21.1,-1.11,1.29,-0.4,4,30,892,0.5,0,0,0
2.45,10,10.5,1.62,-0.753,0,0,0,0.5,24.3,87.8,21.1,-0.975,1.27,-0.4,4,30,892,0.5,0,0,0
2.5,10,10.7,1.65,-0.653,0,0,0,0.5,24.2,87.7,21.1,-0.832,1.23,-0.4,4,30,892,0.5,0,0,0
2.55,10,10.8,1.69,-0.526,0,0,0,0.5,24.2,87.7,21.1,-0.667,1.19,-0.4,4,30,892,0.5,0,0,0
2.6,10,11.0,1.73,-0.315,0,0,0,0.5,24.1,87.7,21.1,-0.477,1.11,-0.4,4,30,892,0.5,0,0,0
2.65,10,11.2,1.77,-0.0911,0,0,0,0.5,24.0,87.6,21.1,-0.297,1.02,-0.4,4,30,892,0.5,0,0,0
2.7,10,11.5,1.79,0.141,0,0,0,0.5,24.0,87.7,21.1,-0.144,0.918,-0.4,4,30,892,0.5,0,0,0
2.75,10,11.7,1.79,0.428,0,0,0,0.5,23.9,87.7,21.1,-0.0266,0.773,-0.4,4,30,892,0.5,0,0,0
