Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,4,28,892,2.5,0,0,0
0.05,10,5.5,0.04,-0.382,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.198,-0.4,4,28,892,2.5,0,0,0
0.1,10,5.5,0.0348,-0.661,0,0,0,0.5,24.7,89.9,21.1,0.0237,0.313,-0.4,4,28,892,2.5,0,0,0
0.15,10,5.4,0.0375,-0.798,0,0,0,0.5,24.6,89.9,21.1,0.111,0.374,-0.4,4,28,892,2.5,0,0,0
0.2,10,5.5,0.049,-0.805,0,0,0,0.5,24.5,89.9,21.1,0.248,0.385,-0.4,4,28,892,2.5,0,0,0
0.25,10,5.5,0.0642,-0.756,0,0,0,0.5,24.5,89.9,21.1,0.406,0.376,-0.4,4,28,892,2.5,0,0,0
0.3,10,5.6,0.0858,-0.654,0,0,0,0.5,24.4,89.8,21.1,0.585,0.349,-0.4,4,28,892,2.5,0,0,0
0.35,10,5.6,0.11,-0.523,0,0,0,0.5,24.4,89.8,21.1,0.748,0.311,-0.4,4,28,892,2.5,0,0,0
0.4,10,5.7,0.132,-0.383,0,0,0,0.5,24.3,89.8,21.1,0.863,0.268,-0.4,4,28,892,2.5,0,0,0
0.45,10,5.7,0.152,-0.225,0,0,0,0.5,24.3,89.7,21.1,0.918,0.215,-0.4,4,28,892,2.5,0,0,0
0.5,10,5.8,0.171,-0.121,0,0,0,0.5,24.2,89.7,21.1,0.929,0.185,-0.4,4,28,892,2.5,0,0,0
0.55,10,5.8,0.188,-0.0926,0,0,0,0.5,24.2,89.7,21.1,0.902,0.184,-0.4,4,28,892,2.5,0,0,0
0.6,10,5.9,0.202,-0.13,0,0,0,0.5,24.2,89.6,21.1,0.851,0.209,-0.4,4,28,892,2.5,0,0,0
0.65,10,5.9,0.215,-0.216,0,0,0,0.5,24.2,89.6,21.1,0.789,0.253,-0.4,4,28,892,2.5,0,0,0
0.7,10,6.0,0.23,-0.269,0,0,0,0.5,24.2,89.6,21.1,0.727,0.284,-0.4,4,28,892,2.5,0,0,0
0.75,10,6.0,0.244,-0.296,0,0,0,0.5,24.2,89.6,21.1,0.655,0.304,-0.4,4,28,892,2.5,0,0,0
0.8,10,6.1,0.255,-0.336,0,0,0,0.5,24.3,89.6,21.1,0.554,0.327,-0.4,4,28,892,2.5,0,0,0
0.85,10,6.2,0.264,-0.467,0,0,0,0.5,24.3,89.6,21.1,0.411,0.388,-0.4,4,28,892,2.5,0,0,0
0.9,10,6.2,0.28,-0.625,0,0,0,0.5,24.4,89.5,21.1,0.237,0.467,-0.4,4,28,892,2.5,0,0,0
