Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,4,24,895,2.5,0,0,0
0.05,10,5.5,0.0402,-0.375,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.195,-0.4,4,24,895,2.5,0,0,0
0.1,10,5.5,0.0314,-0.662,0,0,0,0.5,24.6,89.9,21.1,0.0194,0.311,-0.4,4,24,895,2.5,0,0,0
0.15,10,5.5,0.0309,-0.814,0,0,0,0.5,24.6,89.9,21.1,0.104,0.375,-0.4,4,24,895,2.5,0,0,0
0.2,10,5.5,0.0413,-0.823,0,0,0,0.5,24.5,89.9,21.1,0.244,0.386,-0.4,4,24,895,2.5,0,0,0
0.25,10,5.6,0.0566,-0.763,0,0,0,0.5,24.5,89.9,21.1,0.408,0.373,-0.4,4,24,895,2.5,0,0,0
0.3,10,5.7,0.0784,-0.645,0,0,0,0.5,24.4,89.8,21.1,0.594,0.339,-0.4,4,24,895,2.5,0,0,0
0.35,10,5.8,0.102,-0.5,0,0,0,0.5,24.3,89.8,21.1,0.764,0.296,-0.4,4,24,895,2.5,0,0,0
0.4,10,5.9,0.124,-0.349,0,0,0,0.5,24.3,89.8,21.1,0.885,0.247,-0.4,4,24,895,2.5,0,0,0
0.45,10,5.9,0.143,-0.191,0,0,0,0.5,24.2,89.7,21.1,0.947,0.194,-0.4,4,24,895,2.5,0,0,0
0.5,10,6.0,0.161,-0.0976,0,0,0,0.5,24.2,89.7,21.1,0.968,0.167,-0.4,4,24,895,2.5,0,0,0
0.55,10,6.1,0.179,-0.078,0,0,0,0.5,24.2,89.7,21.1,0.956,0.171,-0.4,4,24,895,2.5,0,0,0
0.6,10,6.2,0.194,-0.133,0,0,0,0.5,24.2,89.6,21.1,0.923,0.204,-0.4,4,24,895,2.5,0,0,0
0.65,10,6.3,0.208,-0.232,0,0,0,0.5,24.1,89.6,21.1,0.883,0.255,-0.4,4,24,895,2.5,0,0,0
0.7,10,6.3,0.225,-0.297,0,0,0,0.5,24.1,89.6,21.1,0.85,0.292,-0.4,4,24,895,2.5,0,0,0
0.75,10,6.4,0.24,-0.342,0,0,0,0.5,24.2,89.6,21.1,0.809,0.321,-0.4,4,24,895,2.5,0,0,0
