Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.8,30,895,1.5,0,0,0
0.05,10,5.5,0.0401,-0.346,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.183,-0.4,3.8,30,895,1.5,0,0,0
0.1,10,5.5,0.0334,-0.61,0,0,0,0.5,24.7,89.9,21.1,0.0112,0.29,-0.4,3.8,30,895,1.5,0,0,0
0.15,10,5.6,0.0367,-0.745,0,0,0,0.5,24.6,89.9,21.1,0.0873,0.351,-0.4,3.8,30,895,1.5,0,0,0
0.2,10,5.7,0.0516,-0.748,0,0,0,0.5,24.5,89.9,21.1,0.221,0.364,-0.4,3.8,30,895,1.5,0,0,0
0.25,10,5.8,0.0715,-0.699,0,0,0,0.5,24.5,89.9,21.1,0.382,0.359,-0.4,3.8,30,895,1.5,0,0,0
0.3,10,5.9,0.0986,-0.592,0,0,0,0.5,24.4,89.8,21.1,0.57,0.334,-0.4,3.8,30,895,1.5,0,0,0
0.35,10,6.1,0.128,-0.454,0,0,0,0.5,24.4,89.8,21.1,0.743,0.297,-0.4,3.8,30,895,1.5,0,0,0
0.4,10,6.2,0.154,-0.305,0,0,0,0.5,24.3,89.7,21.1,0.868,0.253,-0.4,3.8,30,895,1.5,0,0,0
0.45,10,6.3,0.177,-0.139,0,0,0,0.5,24.2,89.7,21.1,0.934,0.199,-0.4,3.8,30,895,1.5,0,0,0
0.5,10,6.4,0.199,-0.0375,0,0,0,0.5,24.2,89.6,21.1,0.959,0.172,-0.4,3.8,30,895,1.5,0,0,0
0.55,10,6.6,0.22,-0.0202,0,0,0,0.5,24.2,89.6,21.1,0.955,0.179,-0.4,3.8,30,895,1.5,0,0,0
0.6,10,6.7,0.24,-0.0814,0,0,0,0.5,24.2,89.6,21.1,0.932,0.218,-0.4,3.8,30,895,1.5,0,0,0
0.65,10,6.9,0.259,-0.194,0,0,0,0.5,24.1,89.5,21.1,0.905,0.277,-0.4,3.8,30,895,1.5,0,0,0
0.7,10,7.0,0.282,-0.259,0,0,0,0.5,24.1,89.5,21.1,0.887,0.32,-0.4,3.8,30,895,1.5,0,0,0
0.75,10,7.1,0.304,-0.291,0,0,0,0.5,24.1,89.5,21.1,0.864,0.347,-0.4,3.8,30,895,1.5,0,0,0
0.8,10,7.3,0.322,-0.342,0,0,0,0.5,24.2,89.4,21.1,0.822,0.38,-0.4,3.8,30,895,1.5,0,0,0
0.85,10,7.4,0.338,-0.449,0,0,0,0.5,24.2,89.4,21.1,0.747,0.435,-0.4,3.8,30,895,1.5,0,0,0
0.9,10,7.5,0.355,-0.632,0,0,0,0.5,24.3,89.4,21.1,0.63,0.524,-0.4,3.8,30,895,1.5,0,0,0
0.95,10,7.7,0.383,-0.88,0,0,0,0.5,24.4,89.3,21.1,0.484,0.65,-0.4,3.8,30,895,1.5,0,0,0
1.0,10,7.7,0.431,-1.13,0,0,0,0.5,24.4,89.3,21.1,0.346,0.792,-0.4,3.8,30,895,1.5,0,0,0
1.05,10,7.8,0.502,-1.28,0,0,0,0.5,24.4,89.1,21.1,0.235,0.91,-0.4,3.8,30,895,1.5,0,0,0
1.1,10,7.8,0.587,-1.26,0,0,0,0.5,24.3,89.0,21.1,0.142,0.967,-0.4,3.8,30,895,1.5,0,0,0
1.15,10,7.8,0.679,-1.12,0,0,0,0.5,24.3,88.8,21.1,0.0393,0.976,-0.4,3.8,30,895,1.5,0,0,0
1.2,10,7.9,0.773,-0.893,0,0,0,0.5,24.3,88.7,21.1,-0.0845,0.948,-0.4,3.8,30,895,1.5,0,0,0
1.25,10,8.0,0.861,-0.617,0,0,0,0.5,24.2,88.5,21.1,-0.243,0.892,-0.4,3.8,30,895,1.5,0,0,0
1.3,10,8.1,0.932,-0.34,0,0,0,0.5,24.3,88.4,21.1,-0.451,0.822,-0.4,3.8,30,895,1.5,0,0,0
