Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.2,26,892,0.5,0,0,0
0.05,10,5.5,0.0405,-0.18,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.111,-0.4,3.2,26,892,0.5,0,0,0
0.1,10,5.5,0.0288,-0.347,0,0,0,0.5,24.7,89.9,21.1,-0.000189,0.173,-0.4,3.2,26,892,0.5,0,0,0
0.15,10,5.6,0.0255,-0.429,0,0,0,0.5,24.6,90.0,21.1,0.0606,0.205,-0.4,3.2,26,892,0.5,0,0,0
0.2,10,5.7,0.034,-0.412,0,0,0,0.5,24.6,89.9,21.1,0.181,0.205,-0.4,3.2,26,892,0.5,0,0,0
0.25,10,5.9,0.0484,-0.362,0,0,0,0.5,24.5,89.9,21.1,0.333,0.195,-0.4,3.2,26,892,0.5,0,0,0
0.3,10,6.1,0.07,-0.256,0,0,0,0.5,24.4,89.9,21.1,0.516,0.167,-0.4,3.2,26,892,0.5,0,0,0
0.35,10,6.3,0.0929,-0.119,0,0,0,0.5,24.4,89.8,21.1,0.689,0.126,-0.4,3.2,26,892,0.5,0,0,0
0.4,10,6.4,0.111,0.0195,0,0,0,0.5,24.3,89.8,21.1,0.814,0.081,-0.4,3.2,26,892,0.5,0,0,0
0.45,10,6.6,0.127,0.184,0,0,0,0.5,24.3,89.8,21.1,0.885,0.022,-0.4,3.2,26,892,0.5,0,0,0
0.5,10,6.7,0.141,0.298,0,0,0,0.5,24.2,89.7,21.1,0.918,-0.0162,-0.4,3.2,26,892,0.5,0,0,0
0.55,10,6.9,0.154,0.317,0,0,0,0.5,24.2,89.7,21.1,0.924,-0.0156,-0.4,3.2,26,892,0.5,0,0,0
0.6,10,7.1,0.167,0.264,0,0,0,0.5,24.2,89.7,21.1,0.914,0.0152,-0.4,3.2,26,892,0.5,0,0,0
0.65,10,7.2,0.179,0.167,0,0,0,0.5,24.2,89.7,21.1,0.905,0.0646,-0.4,3.2,26,892,0.5,0,0,0
0.7,10,7.4,0.195,0.134,0,0,0,0.5,24.2,89.7,21.1,0.909,0.0889,-0.4,3.2,26,892,0.5,0,0,0
0.75,10,7.6,0.209,0.138,0,0,0,0.5,24.2,89.6,21.1,0.911,0.0953,-0.4,3.2,26,892,0.5,0,0,0
0.8,10,7.8,0.217,0.124,0,0,0,0.5,24.2,89.6,21.1,0.897,0.105,-0.4,3.2,26,892,0.5,0,0,0
0.85,10,7.9,0.223,0.0677,0,0,0,0.5,24.3,89.6,21.1,0.856,0.131,-0.4,3.2,26,892,0.5,0,0,0
0.9,10,8.1,0.225,-0.0802,0,0,0,0.5,24.3,89.6,21.1,0.772,0.193,-0.4,3.2,26,892,0.5,0,0,0
0.95,10,8.2,0.236,-0.323,0,0,0,0.5,24.4,89.6,21.1,0.661,0.304,-0.4,3.2,26,892,0.5,0,0,0
1.0,10,8.3,0.267,-0.572,0,0,0,0.5,24.4,89.6,21.1,0.557,0.435,-0.4,3.2,26,892,0.5,0,0,0
1.05,10,8.4,0.321,-0.71,0,0,0,0.5,24.4,89.5,21.1,0.474,0.536,-0.4,3.2,26,892,0.5,0,0,0
1.1,10,8.4,0.389,-0.686,0,0,0,0.5,24.4,89.3,21.1,0.399,0.578,-0.4,3.2,26,892,0.5,0,0,0
1.15,10,8.5,0.462,-0.531,0,0,0,0.5,24.3,89.2,21.1,0.299,0.568,-0.4,3.2,26,892,0.5,0,0,0
1.2,10,8.6,0.537,-0.301,0,0,0,0.5,24.3,89.1,21.1,0.165,0.526,-0.4,3.2,26,892,0.5,0,0,0
1.25,10,8.7,0.608,-0.0215,0,0,0,0.5,24.3,88.9,21.1,-0.0122,0.459,-0.4,3.2,26,892,0.5,0,0,0
1.3,10,8.9,0.667,0.267,0,0,0,0.5,24.3,88.8,21.1,-0.24,0.376,-0.4,3.2,26,892,0.5,0,0,0
1.35,10,9.0,0.71,0.495,0,0,0,0.5,24.3,88.8,21.1,-0.493,0.305,-0.4,3.2,26,892,0.5,0,0,0
1.4,10,9.2,0.74,0.624,0,0,0,0.5,24.3,88.7,21.1,-0.753,0.266,-0.4,3.2,26,892,0.5,0,0,0
1.45,10,9.4,0.763,0.648,0,0,0,0.5,24.4,88.7,21.1,-1.01,0.265,-0.4,3.2,26,892,0.5,0,0,0
1.5,10,9.6,0.779,0.565,0,0,0,0.5,24.4,88.7,21.1,-1.25,0.303,-0.4,3.2,26,892,0.5,0,0,0
1.55,10,9.7,0.791,0.412,0,0,0,0.5,24.4,88.7,21.1,-1.48,0.368,-0.4,3.2,26,892,0.5,0,0,0
1.6,10,9.8,0.802,0.237,0,0,0,0.5,24.5,88.7,21.1,-1.68,0.443,-0.4,3.2,26,892,0.5,0,0,0
1.65,10,9.9,0.817,0.16,0,0,0,0.5,24.5,88.7,21.1,-1.86,0.479,-0.4,3.2,26,892,0.5,0,0,0
1.7,10,9.9,0.835,0.0921,0,0,0,0.5,24.6,88.7,21.1,-2.03,0.515,-0.4,3.2,26,892,0.5,0,0,0
1.75,10,10.0,0.866,-0.0131,0,0,0,0.5,24.6,88.7,21.1,-2.17,0.578,-0.4,3.2,26,892,0.5,0,0,0
1.8,10,10.0,0.922,-0.0545,0,0,0,0.5,24.7,88.6,21.1,-2.23,0.634,-0.4,3.2,26,892,0.5,0,0,0
1.85,10,10.0,0.994,-0.0221,0,0,0,0.5,24.7,88.5,21.1,-2.22,0.67,-0.4,3.2,26,892,0.5,0,0,0
1.9,10,10.0,1.07,-0.0173,0,0,0,0.5,24.7,88.4,21.1,-2.2,0.717,-0.4,3.2,26,892,0.5,0,0,0
1.95,10,10.1,1.13,-0.113,0,0,0,0.5,24.7,88.3,21.1,-2.18,0.802,-0.4,3.2,26,892,0.5,0,0,0
2.0,10,10.3,1.2,-0.276,0,0,0,0.5,24.7,88.2,21.1,-2.12,0.913,-0.4,3.2,26,892,0.5,0,0,0
2.05,10,10.4,1.27,-0.32,0,0,0,0.5,24.7,88.0,21.1,-1.99,0.978,-0.4,3.2,26,892,0.5,0,0,0
2.1,10,10.5,1.34,-0.34,0,0,0,0.5,24.6,88.0,21.1,-1.84,1.02,-0.4,3.2,26,892,0.5,0,0,0
2.15,10,10.6,1.39,-0.354,0,0,0,0.5,24.6,87.9,21.1,-1.69,1.06,-0.4,3.2,26,892,0.5,0,0,0
2.2,10,10.8,1.44,-0.294,0,0,0,0.5,24.6,87.8,21.1,-1.54,1.05,-0.4,3.2,26,892,0.5,0,0,0
2.25,10,11.0,1.46,-0.337,0,0,0,0.5,24.6,87.8,21.1,-1.44,1.07,-0.4,3.2,26,892,0.5,0,0,0
2.3,10,11.1,1.48,-0.471,0,0,0,0.5,24.6,87.8,21.1,-1.36,1.13,-0.4,3.2,26,892,0.5,0,0,0
