Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.8,26,896,0.5,0,0,0
0.05,10,5.5,0.0406,-0.198,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.119,-0.4,3.8,26,896,0.5,0,0,0
0.1,10,5.5,0.0278,-0.374,0,0,0,0.5,24.7,89.9,21.1,0.00304,0.183,-0.4,3.8,26,896,0.5,0,0,0
0.15,10,5.6,0.0225,-0.458,0,0,0,0.5,24.6,90.0,21.1,0.0676,0.215,-0.4,3.8,26,896,0.5,0,0,0
0.2,10,5.7,0.0285,-0.442,0,0,0,0.5,24.6,89.9,21.1,0.19,0.213,-0.4,3.8,26,896,0.5,0,0,0
0.25,10,5.8,0.0402,-0.397,0,0,0,0.5,24.5,89.9,21.1,0.344,0.203,-0.4,3.8,26,896,0.5,0,0,0
0.3,10,6.0,0.0597,-0.3,0,0,0,0.5,24.4,89.9,21.1,0.527,0.177,-0.4,3.8,26,896,0.5,0,0,0
0.35,10,6.2,0.0812,-0.176,0,0,0,0.5,24.4,89.8,21.1,0.698,0.141,-0.4,3.8,26,896,0.5,0,0,0
0.4,10,6.3,0.0993,-0.0475,0,0,0,0.5,24.3,89.8,21.1,0.823,0.0998,-0.4,3.8,26,896,0.5,0,0,0
0.45,10,6.5,0.115,0.113,0,0,0,0.5,24.3,89.8,21.1,0.891,0.0429,-0.4,3.8,26,896,0.5,0,0,0
0.5,10,6.6,0.129,0.224,0,0,0,0.5,24.2,89.8,21.1,0.922,0.0059,-0.4,3.8,26,896,0.5,0,0,0
0.55,10,6.7,0.142,0.242,0,0,0,0.5,24.2,89.7,21.1,0.925,0.00764,-0.4,3.8,26,896,0.5,0,0,0
0.6,10,6.9,0.155,0.188,0,0,0,0.5,24.2,89.7,21.1,0.912,0.0388,-0.4,3.8,26,896,0.5,0,0,0
0.65,10,7.0,0.167,0.0899,0,0,0,0.5,24.2,89.7,21.1,0.899,0.088,-0.4,3.8,26,896,0.5,0,0,0
0.7,10,7.2,0.182,0.0516,0,0,0,0.5,24.1,89.7,21.1,0.898,0.114,-0.4,3.8,26,896,0.5,0,0,0
0.75,10,7.3,0.195,0.0452,0,0,0,0.5,24.2,89.7,21.1,0.896,0.125,-0.4,3.8,26,896,0.5,0,0,0
0.8,10,7.5,0.204,0.0136,0,0,0,0.5,24.2,89.6,21.1,0.877,0.143,-0.4,3.8,26,896,0.5,0,0,0
0.85,10,7.6,0.209,-0.0674,0,0,0,0.5,24.2,89.6,21.1,0.832,0.179,-0.4,3.8,26,896,0.5,0,0,0
0.9,10,7.8,0.214,-0.24,0,0,0,0.5,24.3,89.6,21.1,0.743,0.254,-0.4,3.8,26,896,0.5,0,0,0
0.95,10,7.9,0.228,-0.496,0,0,0,0.5,24.4,89.6,21.1,0.628,0.373,-0.4,3.8,26,896,0.5,0,0,0
1.0,10,7.9,0.263,-0.743,0,0,0,0.5,24.4,89.6,21.1,0.52,0.506,-0.4,3.8,26,896,0.5,0,0,0
1.05,10,8.0,0.319,-0.866,0,0,0,0.5,24.3,89.4,21.1,0.434,0.603,-0.4,3.8,26,896,0.5,0,0,0
1.1,10,8.0,0.389,-0.827,0,0,0,0.5,24.3,89.3,21.1,0.358,0.641,-0.4,3.8,26,896,0.5,0,0,0
1.15,10,8.1,0.465,-0.66,0,0,0,0.5,24.3,89.2,21.1,0.258,0.627,-0.4,3.8,26,896,0.5,0,0,0
1.2,10,8.1,0.542,-0.422,0,0,0,0.5,24.2,89.0,21.1,0.124,0.583,-0.4,3.8,26,896,0.5,0,0,0
1.25,10,8.2,0.614,-0.134,0,0,0,0.5,24.2,88.9,21.1,-0.0497,0.513,-0.4,3.8,26,896,0.5,0,0,0
1.3,10,8.4,0.673,0.157,0,0,0,0.5,24.2,88.8,21.1,-0.275,0.429,-0.4,3.8,26,896,0.5,0,0,0
1.35,10,8.5,0.716,0.375,0,0,0,0.5,24.2,88.8,21.1,-0.526,0.363,-0.4,3.8,26,896,0.5,0,0,0
1.4,10,8.7,0.746,0.487,0,0,0,0.5,24.3,88.7,21.1,-0.782,0.331,-0.4,3.8,26,896,0.5,0,0,0
1.45,10,8.9,0.77,0.494,0,0,0,0.5,24.3,88.7,21.1,-1.03,0.337,-0.4,3.8,26,896,0.5,0,0,0
1.5,10,9.0,0.786,0.403,0,0,0,0.5,24.3,88.7,21.1,-1.27,0.379,-0.4,3.8,26,896,0.5,0,0,0
1.55,10,9.1,0.8,0.25,0,0,0,0.5,24.4,88.7,21.1,-1.49,0.446,-0.4,3.8,26,896,0.5,0,0,0
1.6,10,9.2,0.813,0.0767,0,0,0,0.5,24.4,88.7,21.1,-1.68,0.52,-0.4,3.8,26,896,0.5,0,0,0
1.65,10,9.2,0.829,-0.00187,0,0,0,0.5,24.5,88.7,21.1,-1.85,0.558,-0.4,3.8,26,896,0.5,0,0,0
1.7,10,9.3,0.849,-0.0617,0,0,0,0.5,24.5,88.7,21.1,-2.01,0.591,-0.4,3.8,26,896,0.5,0,0,0
1.75,10,9.3,0.88,-0.147,0,0,0,0.5,24.5,88.6,21.1,-2.13,0.646,-0.4,3.8,26,896,0.5,0,0,0
1.8,10,9.3,0.934,-0.167,0,0,0,0.5,24.6,88.6,21.1,-2.18,0.69,-0.4,3.8,26,896,0.5,0,0,0
1.85,10,9.3,1.0,-0.117,0,0,0,0.5,24.6,88.4,21.1,-2.16,0.715,-0.4,3.8,26,896,0.5,0,0,0
1.9,10,9.3,1.07,-0.1,0,0,0,0.5,24.6,88.3,21.1,-2.13,0.753,-0.4,3.8,26,896,0.5,0,0,0
1.95,10,9.4,1.13,-0.182,0,0,0,0.5,24.6,88.3,21.1,-2.09,0.828,-0.4,3.8,26,896,0.5,0,0,0
2.0,10,9.5,1.2,-0.335,0,0,0,0.5,24.6,88.2,21.1,-2.02,0.931,-0.4,3.8,26,896,0.5,0,0,0
2.05,10,9.6,1.26,-0.377,0,0,0,0.5,24.5,88.1,21.1,-1.89,0.989,-0.4,3.8,26,896,0.5,0,0,0
2.1,10,9.7,1.32,-0.39,0,0,0,0.5,24.5,88.0,21.1,-1.73,1.03,-0.4,3.8,26,896,0.5,0,0,0
2.15,10,9.9,1.37,-0.413,0,0,0,0.5,24.5,87.9,21.1,-1.57,1.06,-0.4,3.8,26,896,0.5,0,0,0
2.2,10,10.0,1.41,-0.367,0,0,0,0.5,24.5,87.9,21.1,-1.42,1.06,-0.4,3.8,26,896,0.5,0,0,0
2.25,10,10.1,1.44,-0.404,0,0,0,0.5,24.5,87.9,21.1,-1.31,1.07,-0.4,3.8,26,896,0.5,0,0,0
2.3,10,10.3,1.45,-0.53,0,0,0,0.5,24.5,87.9,21.1,-1.23,1.12,-0.4,3.8,26,896,0.5,0,0,0
2.35,10,10.4,1.47,-0.67,0,0,0,0.5,24.4,87.9,21.1,-1.13,1.18,-0.4,3.8,26,896,0.5,0,0,0
2.4,10,10.5,1.49,-0.702,0,0,0,0.5,24.4,87.9,21.1,-1.01,1.19,-0.4,3.8,26,896,0.5,0,0,0
2.45,10,10.7,1.52,-0.638,0,0,0,0.5,24.3,87.9,21.1,-0.878,1.17,-0.4,3.8,26,896,0.5,0,0,0
2.5,10,10.9,1.55,-0.536,0,0,0,0.5,24.2,87.9,21.1,-0.734,1.13,-0.4,3.8,26,896,0.5,0,0,0
2.55,10,11.1,1.58,-0.404,0,0,0,0.5,24.2,87.8,21.1,-0.566,1.08,-0.4,3.8,26,896,0.5,0,0,0
2.6,10,11.3,1.62,-0.185,0,0,0,0.5,24.1,87.8,21.1,-0.369,0.999,-0.4,3.8,26,896,0.5,0,0,0
2.65,10,11.5,1.66,0.0626,0,0,0,0.5,24.0,87.8,21.1,-0.18,0.901,-0.4,3.8,26,896,0.5,0,0,0
2.7,10,11.7,1.67,0.326,0,0,0,0.5,23.9,87.8,21.1,-0.0231,0.781,-0.4,3.8,26,896,0.5,0,0,0
2.75,10,12.0,1.66,0.63,0,0,0,0.5,23.9,87.9,21.1,0.0885,0.626,-0.4,3.8,26,896,0.5,0,0,0
2.8,10,12.2,1.63,0.867,0,0,0,0.5,23.9,88.0,21.1,0.129,0.481,-0.4,3.8,26,896,0.5,0,0,0
2.85,10,12.5,1.58,1.01,0,0,0,0.5,23.8,88.1,21.1,0.105,0.363,-0.4,3.8,26,896,0.5,0,0,0
2.9,10,12.6,1.53,1.08,0,0,0,0.5,23.8,88.3,21.1,0.0259,0.277,-0.4,3.8,26,896,0.5,0,0,0
2.95,10,12.8,1.49,1.08,0,0,0,0.5,23.8,88.4,21.1,-0.0844,0.225,-0.4,3.8,26,896,0.5,0,0,0
3.0,10,13.0,1.45,1.03,0,0,0,0.5,23.8,88.5,21.1,-0.217,0.199,-0.4,3.8,26,896,0.5,0,0,0
3.05,10,13.1,1.41,0.917,0,0,0,0.5,23.8,88.6,21.1,-0.37,0.203,-0.4,3.8,26,896,0.5,0,0,0
3.1,10,13.2,1.38,0.739,0,0,0,0.5,23.9,88.7,21.1,-0.534,0.243,-0.4,3.8,26,896,0.5,0,0,0
3.15,10,13.3,1.37,0.556,0,0,0,0.5,23.9,88.7,21.1,-0.704,0.297,-0.4,3.8,26,896,0.5,0,0,0
3.2,10,13.4,1.37,0.414,0,0,0,0.5,23.9,88.8,21.1,-0.879,0.347,-0.4,3.8,26,896,0.5,0,0,0
3.25,10,13.6,1.38,0.318,0,0,0,0.5,23.9,88.7,21.1,-1.06,0.389,-0.4,3.8,26,896,0.5,0,0,0
