Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,4,24,876,2.5,0,0,0
0.05,10,5.5,0.0401,-0.37,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.193,-0.4,4,24,876,2.5,0,0,0
0.1,10,5.5,0.0325,-0.642,0,0,0,0.5,24.7,89.9,21.1,0.0226,0.303,-0.4,4,24,876,2.5,0,0,0
0.15,10,5.5,0.0321,-0.776,0,0,0,0.5,24.6,89.9,21.1,0.109,0.359,-0.4,4,24,876,2.5,0,0,0
0.2,10,5.5,0.041,-0.777,0,0,0,0.5,24.5,89.9,21.1,0.246,0.367,-0.4,4,24,876,2.5,0,0,0
0.25,10,5.5,0.054,-0.722,0,0,0,0.5,24.5,89.9,21.1,0.404,0.353,-0.4,4,24,876,2.5,0,0,0
0.3,10,5.6,0.0734,-0.616,0,0,0,0.5,24.4,89.9,21.1,0.584,0.323,-0.4,4,24,876,2.5,0,0,0
0.35,10,5.6,0.0951,-0.487,0,0,0,0.5,24.4,89.8,21.1,0.748,0.284,-0.4,4,24,876,2.5,0,0,0
0.4,10,5.7,0.115,-0.353,0,0,0,0.5,24.3,89.8,21.1,0.864,0.241,-0.4,4,24,876,2.5,0,0,0
0.45,10,5.7,0.133,-0.203,0,0,0,0.5,24.3,89.8,21.1,0.921,0.191,-0.4,4,24,876,2.5,0,0,0
0.5,10,5.8,0.15,-0.108,0,0,0,0.5,24.2,89.7,21.1,0.935,0.163,-0.4,4,24,876,2.5,0,0,0
0.55,10,5.8,0.165,-0.0871,0,0,0,0.5,24.2,89.7,21.1,0.913,0.164,-0.4,4,24,876,2.5,0,0,0
0.6,10,5.9,0.179,-0.126,0,0,0,0.5,24.2,89.7,21.1,0.866,0.19,-0.4,4,24,876,2.5,0,0,0
0.65,10,5.9,0.191,-0.207,0,0,0,0.5,24.2,89.7,21.1,0.81,0.231,-0.4,4,24,876,2.5,0,0,0
0.7,10,6.0,0.204,-0.254,0,0,0,0.5,24.2,89.6,21.1,0.756,0.259,-0.4,4,24,876,2.5,0,0,0
