Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.8,26,811,1.5,0,0,0
0.05,10,5.5,0.0402,-0.321,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.172,-0.4,3.8,26,811,1.5,0,0,0
0.1,10,5.5,0.0322,-0.575,0,0,0,0.5,24.7,89.9,21.1,0.0116,0.274,-0.4,3.8,26,811,1.5,0,0,0
0.15,10,5.6,0.0337,-0.699,0,0,0,0.5,24.6,89.9,21.1,0.0869,0.329,-0.4,3.8,26,811,1.5,0,0,0
0.2,10,5.6,0.0464,-0.703,0,0,0,0.5,24.6,89.9,21.1,0.218,0.34,-0.4,3.8,26,811,1.5,0,0,0
0.25,10,5.7,0.0644,-0.66,0,0,0,0.5,24.5,89.9,21.1,0.376,0.336,-0.4,3.8,26,811,1.5,0,0,0
0.3,10,5.8,0.0895,-0.569,0,0,0,0.5,24.4,89.8,21.1,0.56,0.316,-0.4,3.8,26,811,1.5,0,0,0
0.35,10,6.0,0.117,-0.452,0,0,0,0.5,24.4,89.8,21.1,0.73,0.287,-0.4,3.8,26,811,1.5,0,0,0
0.4,10,6.1,0.141,-0.327,0,0,0,0.5,24.3,89.7,21.1,0.852,0.252,-0.4,3.8,26,811,1.5,0,0,0
0.45,10,6.2,0.163,-0.179,0,0,0,0.5,24.3,89.7,21.1,0.915,0.205,-0.4,3.8,26,811,1.5,0,0,0
0.5,10,6.3,0.185,-0.0761,0,0,0,0.5,24.2,89.7,21.1,0.939,0.177,-0.4,3.8,26,811,1.5,0,0,0
0.55,10,6.4,0.205,-0.0546,0,0,0,0.5,24.2,89.6,21.1,0.931,0.182,-0.4,3.8,26,811,1.5,0,0,0
0.6,10,6.5,0.224,-0.103,0,0,0,0.5,24.2,89.6,21.1,0.902,0.215,-0.4,3.8,26,811,1.5,0,0,0
0.65,10,6.6,0.242,-0.195,0,0,0,0.5,24.2,89.6,21.1,0.869,0.266,-0.4,3.8,26,811,1.5,0,0,0
0.7,10,6.7,0.263,-0.242,0,0,0,0.5,24.2,89.5,21.1,0.845,0.299,-0.4,3.8,26,811,1.5,0,0,0
0.75,10,6.8,0.282,-0.265,0,0,0,0.5,24.2,89.5,21.1,0.817,0.322,-0.4,3.8,26,811,1.5,0,0,0
0.8,10,6.9,0.299,-0.311,0,0,0,0.5,24.2,89.5,21.1,0.77,0.351,-0.4,3.8,26,811,1.5,0,0,0
0.85,10,7.1,0.314,-0.421,0,0,0,0.5,24.3,89.5,21.1,0.693,0.407,-0.4,3.8,26,811,1.5,0,0,0
0.9,10,7.2,0.329,-0.604,0,0,0,0.5,24.4,89.4,21.1,0.572,0.495,-0.4,3.8,26,811,1.5,0,0,0
0.95,10,7.2,0.355,-0.86,0,0,0,0.5,24.4,89.4,21.1,0.424,0.624,-0.4,3.8,26,811,1.5,0,0,0
1.0,10,7.3,0.402,-1.1,0,0,0,0.5,24.4,89.3,21.1,0.289,0.762,-0.4,3.8,26,811,1.5,0,0,0
1.05,10,7.3,0.469,-1.22,0,0,0,0.5,24.4,89.2,21.1,0.184,0.867,-0.4,3.8,26,811,1.5,0,0,0
1.1,10,7.3,0.549,-1.19,0,0,0,0.5,24.4,89.0,21.1,0.0992,0.912,-0.4,3.8,26,811,1.5,0,0,0
1.15,10,7.3,0.636,-1.03,0,0,0,0.5,24.4,88.9,21.1,0.00586,0.908,-0.4,3.8,26,811,1.5,0,0,0
1.2,10,7.3,0.723,-0.791,0,0,0,0.5,24.3,88.7,21.1,-0.109,0.871,-0.4,3.8,26,811,1.5,0,0,0
1.25,10,7.4,0.803,-0.51,0,0,0,0.5,24.3,88.6,21.1,-0.26,0.807,-0.4,3.8,26,811,1.5,0,0,0
1.3,10,7.5,0.868,-0.238,0,0,0,0.5,24.3,88.5,21.1,-0.46,0.733,-0.4,3.8,26,811,1.5,0,0,0
1.35,10,7.6,0.917,-0.0336,0,0,0,0.5,24.3,88.4,21.1,-0.685,0.676,-0.4,3.8,26,811,1.5,0,0,0
1.4,10,7.8,0.955,0.0575,0,0,0,0.5,24.4,88.4,21.1,-0.915,0.656,-0.4,3.8,26,811,1.5,0,0,0
1.45,10,7.9,0.986,0.058,0,0,0,0.5,24.4,88.4,21.1,-1.13,0.67,-0.4,3.8,26,811,1.5,0,0,0
1.5,10,8.0,1.01,-0.0331,0,0,0,0.5,24.4,88.4,21.1,-1.34,0.717,-0.4,3.8,26,811,1.5,0,0,0
1.55,10,8.0,1.03,-0.185,0,0,0,0.5,24.5,88.3,21.1,-1.53,0.787,-0.4,3.8,26,811,1.5,0,0,0
1.6,10,8.1,1.05,-0.351,0,0,0,0.5,24.5,88.3,21.1,-1.7,0.863,-0.4,3.8,26,811,1.5,0,0,0
1.65,10,8.1,1.08,-0.429,0,0,0,0.5,24.5,88.3,21.1,-1.84,0.904,-0.4,3.8,26,811,1.5,0,0,0
1.7,10,8.1,1.11,-0.462,0,0,0,0.5,24.6,88.3,21.1,-1.97,0.931,-0.4,3.8,26,811,1.5,0,0,0
1.75,10,8.1,1.14,-0.5,0,0,0,0.5,24.6,88.2,21.1,-2.06,0.967,-0.4,3.8,26,811,1.5,0,0,0
1.8,10,8.1,1.2,-0.474,0,0,0,0.5,24.6,88.2,21.1,-2.08,0.989,-0.4,3.8,26,811,1.5,0,0,0
1.85,10,8.0,1.26,-0.42,0,0,0,0.5,24.6,88.1,21.1,-2.06,1.01,-0.4,3.8,26,811,1.5,0,0,0
1.9,10,8.1,1.33,-0.406,0,0,0,0.5,24.6,88.0,21.1,-2.03,1.04,-0.4,3.8,26,811,1.5,0,0,0
1.95,10,8.1,1.39,-0.481,0,0,0,0.5,24.6,87.9,21.1,-1.99,1.1,-0.4,3.8,26,811,1.5,0,0,0
2.0,10,8.2,1.45,-0.582,0,0,0,0.5,24.6,87.8,21.1,-1.91,1.18,-0.4,3.8,26,811,1.5,0,0,0
2.05,10,8.3,1.51,-0.588,0,0,0,0.5,24.6,87.8,21.1,-1.79,1.21,-0.4,3.8,26,811,1.5,0,0,0
2.1,10,8.4,1.55,-0.616,0,0,0,0.5,24.6,87.7,21.1,-1.66,1.25,-0.4,3.8,26,811,1.5,0,0,0
2.15,10,8.4,1.59,-0.666,0,0,0,0.5,24.6,87.7,21.1,-1.52,1.28,-0.4,3.8,26,811,1.5,0,0,0
2.2,10,8.5,1.63,-0.683,0,0,0,0.5,24.6,87.7,21.1,-1.39,1.3,-0.4,3.8,26,811,1.5,0,0,0
2.25,10,8.6,1.65,-0.757,0,0,0,0.5,24.6,87.7,21.1,-1.3,1.33,-0.4,3.8,26,811,1.5,0,0,0
2.3,10,8.7,1.67,-0.895,0,0,0,0.5,24.5,87.7,21.1,-1.23,1.38,-0.4,3.8,26,811,1.5,0,0,0
2.35,10,8.8,1.69,-1.01,0,0,0,0.5,24.5,87.7,21.1,-1.14,1.43,-0.4,3.8,26,811,1.5,0,0,0
2.4,10,8.9,1.72,-0.998,0,0,0,0.5,24.4,87.7,21.1,-1.03,1.43,-0.4,3.8,26,811,1.5,0,0,0
2.45,10,9.0,1.76,-0.911,0,0,0,0.5,24.4,87.6,21.1,-0.905,1.39,-0.4,3.8,26,811,1.5,0,0,0
2.5,10,9.1,1.79,-0.79,0,0,0,0.5,24.3,87.6,21.1,-0.779,1.35,-0.4,3.8,26,811,1.5,0,0,0
2.55,10,9.3,1.83,-0.633,0,0,0,0.5,24.3,87.6,21.1,-0.638,1.29,-0.4,3.8,26,811,1.5,0,0,0
2.6,10,9.5,1.87,-0.43,0,0,0,0.5,24.2,87.5,21.1,-0.481,1.22,-0.4,3.8,26,811,1.5,0,0,0
2.65,10,9.7,1.9,-0.239,0,0,0,0.5,24.1,87.5,21.1,-0.338,1.14,-0.4,3.8,26,811,1.5,0,0,0
2.7,10,9.9,1.92,-0.0509,0,0,0,0.5,24.1,87.6,21.1,-0.209,1.05,-0.4,3.8,26,811,1.5,0,0,0
2.75,10,10.1,1.92,0.176,0,0,0,0.5,24.0,87.6,21.1,-0.103,0.929,-0.4,3.8,26,811,1.5,0,0,0
2.8,10,10.3,1.9,0.35,0,0,0,0.5,24.0,87.7,21.1,-0.0491,0.816,-0.4,3.8,26,811,1.5,0,0,0
2.85,10,10.5,1.86,0.427,0,0,0,0.5,24.0,87.8,21.1,-0.0501,0.734,-0.4,3.8,26,811,1.5,0,0,0
2.9,10,10.6,1.82,0.432,0,0,0,0.5,24.0,87.9,21.1,-0.0984,0.681,-0.4,3.8,26,811,1.5,0,0,0
2.95,10,10.7,1.79,0.414,0,0,0,0.5,24.0,88.0,21.1,-0.169,0.644,-0.4,3.8,26,811,1.5,0,0,0
3.0,10,10.8,1.76,0.405,0,0,0,0.5,24.0,88.1,21.1,-0.259,0.608,-0.4,3.8,26,811,1.5,0,0,0
3.05,10,10.9,1.74,0.362,0,0,0,0.5,24.0,88.2,21.1,-0.374,0.589,-0.4,3.8,26,811,1.5,0,0,0
3.1,10,11.0,1.71,0.248,0,0,0,0.5,24.0,88.3,21.1,-0.511,0.605,-0.4,3.8,26,811,1.5,0,0,0
3.15,10,11.1,1.71,0.0942,0,0,0,0.5,24.0,88.4,21.1,-0.665,0.649,-0.4,3.8,26,811,1.5,0,0,0
3.2,10,11.2,1.71,-0.0349,0,0,0,0.5,24.0,88.4,21.1,-0.828,0.697,-0.4,3.8,26,811,1.5,0,0,0
3.25,10,11.3,1.74,-0.0831,0,0,0,0.5,24.0,88.4,21.1,-0.988,0.725,-0.4,3.8,26,811,1.5,0,0,0
3.3,10,11.4,1.77,-0.0559,0,0,0,0.5,24.0,88.3,21.1,-1.15,0.729,-0.4,3.8,26,811,1.5,0,0,0
3.35,10,11.6,1.8,0.00602,0,0,0,0.5,24.1,88.3,21.1,-1.32,0.717,-0.4,3.8,26,811,1.5,0,0,0
3.4,10,11.7,1.83,-0.0179,0,0,0,0.5,24.2,88.3,21.1,-1.53,0.733,-0.4,3.8,26,811,1.5,0,0,0
3.45,10,11.8,1.84,-0.0922,0,0,0,0.5,24.3,88.3,21.1,-1.76,0.768,-0.4,3.8,26,811,1.5,0,0,0
3.5,10,11.8,1.86,-0.186,0,0,0,0.5,24.3,88.3,21.1,-2.01,0.811,-0.4,3.8,26,811,1.5,0,0,0
3.55,10,11.8,1.88,-0.244,0,0,0,0.5,24.4,88.3,21.1,-2.24,0.84,-0.4,3.8,26,811,1.5,0,0,0
3.6,10,11.8,1.9,-0.341,0,0,0,0.5,24.4,88.3,21.1,-2.45,0.884,-0.4,3.8,26,811,1.5,0,0,0
3.65,10,11.7,1.92,-0.546,0,0,0,0.5,24.5,88.3,21.1,-2.6,0.975,-0.4,3.8,26,811,1.5,0,0,0
3.7,10,11.6,1.96,-0.638,0,0,0,0.5,24.4,88.2,21.1,-2.63,1.03,-0.4,3.8,26,811,1.5,0,0,0
3.75,10,11.5,2.02,-0.226,0,0,0,0.5,24.4,88.1,21.1,-2.55,0.891,-0.4,3.8,26,811,1.5,0,0,0
3.8,10,11.5,2.05,-0.298,0,0,0,0.5,24.3,88.1,21.1,-2.51,0.929,-0.4,3.8,26,811,1.5,0,0,0
3.85,10,11.5,2.11,-0.208,0,0,0,0.5,24.2,88.0,21.1,-2.33,0.921,-0.4,3.8,26,811,1.5,0,0,0
3.9,10,11.6,2.17,-0.166,0,0,0,0.5,24.1,87.9,21.1,-2.09,0.939,-0.4,3.8,26,811,1.5,0,0,0
3.95,10,11.8,2.24,-0.142,0,0,0,0.5,24.0,87.8,21.1,-1.79,0.967,-0.4,3.8,26,811,1.5,0,0,0
4.0,10,11.9,2.31,-0.138,0,0,0,0.5,23.9,87.7,21.1,-1.48,1.0,-0.4,3.8,26,811,1.5,0,0,0
4.05,10,12.1,2.37,-0.161,0,0,0,0.5,23.8,87.7,21.1,-1.17,1.04,-0.4,3.8,26,811,1.5,0,0,0
4.1,10,12.2,2.43,-0.0484,0,0,0,0.5,23.7,87.6,21.1,-0.856,1.01,-0.4,3.8,26,811,1.5,0,0,0
4.15,10,12.4,2.45,0.0651,0,0,0,0.5,23.7,87.6,21.1,-0.6,0.961,-0.4,3.8,26,811,1.5,0,0,0
4.2,10,12.5,2.45,0.0616,0,0,0,0.5,23.7,87.7,21.1,-0.398,0.94,-0.4,3.8,26,811,1.5,0,0,0
4.25,10,12.6,2.44,-0.00534,0,0,0,0.5,23.6,87.7,21.1,-0.205,0.943,-0.4,3.8,26,811,1.5,0,0,0
4.3,10,12.6,2.45,-0.0605,0,0,0,0.5,23.6,87.8,21.1,0.00665,0.948,-0.4,3.8,26,811,1.5,0,0,0
4.35,10,12.6,2.46,-0.039,0,0,0,0.5,23.5,87.8,21.1,0.227,0.927,-0.4,3.8,26,811,1.5,0,0,0
4.4,10,12.7,2.46,0.0664,0,0,0,0.5,23.4,87.8,21.1,0.408,0.866,-0.4,3.8,26,811,1.5,0,0,0
4.45,10,12.7,2.45,0.194,0,0,0,0.5,23.4,87.9,21.1,0.519,0.785,-0.4,3.8,26,811,1.5,0,0,0
4.5,10,12.8,2.43,0.333,0,0,0,0.5,23.3,88.0,21.1,0.561,0.691,-0.4,3.8,26,811,1.5,0,0,0
4.55,10,13.1,2.41,0.411,0,0,0,0.5,23.3,88.1,21.1,0.531,0.621,-0.4,3.8,26,811,1.5,0,0,0
4.6,10,13.2,2.38,0.445,0,0,0,0.5,23.3,88.1,21.1,0.452,0.573,-0.4,3.8,26,811,1.5,0,0,0
4.65,10,13.3,2.37,0.535,0,0,0,0.5,23.3,88.2,21.1,0.347,0.508,-0.4,3.8,26,811,1.5,0,0,0
4.7,10,13.4,2.35,0.622,0,0,0,0.5,23.3,88.3,21.1,0.206,0.442,-0.4,3.8,26,811,1.5,0,0,0
4.75,10,13.6,2.32,0.667,0,0,0,0.5,23.3,88.4,21.1,0.0286,0.388,-0.4,3.8,26,811,1.5,0,0,0
4.8,10,13.7,2.29,0.698,0,0,0,0.5,23.3,88.5,21.1,-0.176,0.332,-0.4,3.8,26,811,1.5,0,0,0
4.85,10,13.8,2.24,0.778,0,0,0,0.5,23.4,88.6,21.1,-0.399,0.25,-0.4,3.8,26,811,1.5,0,0,0
4.9,10,13.8,2.18,0.899,0,0,0,0.5,23.4,88.8,21.1,-0.634,0.142,-0.4,3.8,26,811,1.5,0,0,0
