Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.5,24,809,1.5,0,0,0
0.05,10,5.5,0.0404,-0.282,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.155,-0.4,3.5,24,809,1.5,0,0,0
0.1,10,5.5,0.0298,-0.509,0,0,0,0.5,24.7,89.9,21.1,0.00879,0.244,-0.4,3.5,24,809,1.5,0,0,0
0.15,10,5.6,0.0277,-0.627,0,0,0,0.5,24.6,89.9,21.1,0.0805,0.292,-0.4,3.5,24,809,1.5,0,0,0
0.2,10,5.7,0.0371,-0.622,0,0,0,0.5,24.5,89.9,21.1,0.21,0.297,-0.4,3.5,24,809,1.5,0,0,0
0.25,10,5.8,0.052,-0.565,0,0,0,0.5,24.5,89.9,21.1,0.367,0.285,-0.4,3.5,24,809,1.5,0,0,0
0.3,10,5.9,0.0738,-0.45,0,0,0,0.5,24.4,89.9,21.1,0.552,0.253,-0.4,3.5,24,809,1.5,0,0,0
0.35,10,6.0,0.0969,-0.308,0,0,0,0.5,24.4,89.8,21.1,0.724,0.21,-0.4,3.5,24,809,1.5,0,0,0
0.4,10,6.2,0.116,-0.163,0,0,0,0.5,24.3,89.8,21.1,0.848,0.163,-0.4,3.5,24,809,1.5,0,0,0
0.45,10,6.3,0.133,-0.00547,0,0,0,0.5,24.3,89.8,21.1,0.915,0.108,-0.4,3.5,24,809,1.5,0,0,0
0.5,10,6.4,0.149,0.085,0,0,0,0.5,24.2,89.7,21.1,0.942,0.0806,-0.4,3.5,24,809,1.5,0,0,0
0.55,10,6.5,0.165,0.0893,0,0,0,0.5,24.2,89.7,21.1,0.941,0.0895,-0.4,3.5,24,809,1.5,0,0,0
0.6,10,6.7,0.18,0.0278,0,0,0,0.5,24.2,89.7,21.1,0.92,0.126,-0.4,3.5,24,809,1.5,0,0,0
0.65,10,6.8,0.195,-0.073,0,0,0,0.5,24.2,89.7,21.1,0.897,0.178,-0.4,3.5,24,809,1.5,0,0,0
0.7,10,6.9,0.212,-0.117,0,0,0,0.5,24.2,89.6,21.1,0.884,0.208,-0.4,3.5,24,809,1.5,0,0,0
0.75,10,7.0,0.229,-0.133,0,0,0,0.5,24.2,89.6,21.1,0.867,0.225,-0.4,3.5,24,809,1.5,0,0,0
0.8,10,7.2,0.241,-0.17,0,0,0,0.5,24.2,89.6,21.1,0.83,0.248,-0.4,3.5,24,809,1.5,0,0,0
0.85,10,7.3,0.251,-0.254,0,0,0,0.5,24.3,89.6,21.1,0.764,0.289,-0.4,3.5,24,809,1.5,0,0,0
0.9,10,7.4,0.26,-0.417,0,0,0,0.5,24.3,89.6,21.1,0.651,0.363,-0.4,3.5,24,809,1.5,0,0,0
0.95,10,7.5,0.277,-0.658,0,0,0,0.5,24.4,89.5,21.1,0.51,0.479,-0.4,3.5,24,809,1.5,0,0,0
1.0,10,7.6,0.316,-0.903,0,0,0,0.5,24.4,89.5,21.1,0.377,0.614,-0.4,3.5,24,809,1.5,0,0,0
1.05,10,7.6,0.377,-1.05,0,0,0,0.5,24.4,89.3,21.1,0.272,0.723,-0.4,3.5,24,809,1.5,0,0,0
1.1,10,7.6,0.452,-1.02,0,0,0,0.5,24.4,89.2,21.1,0.186,0.77,-0.4,3.5,24,809,1.5,0,0,0
1.15,10,7.6,0.533,-0.865,0,0,0,0.5,24.3,89.1,21.1,0.0874,0.765,-0.4,3.5,24,809,1.5,0,0,0
1.2,10,7.7,0.615,-0.633,0,0,0,0.5,24.3,88.9,21.1,-0.0377,0.727,-0.4,3.5,24,809,1.5,0,0,0
1.25,10,7.7,0.692,-0.357,0,0,0,0.5,24.3,88.8,21.1,-0.199,0.663,-0.4,3.5,24,809,1.5,0,0,0
1.3,10,7.8,0.754,-0.0861,0,0,0,0.5,24.3,88.7,21.1,-0.409,0.59,-0.4,3.5,24,809,1.5,0,0,0
1.35,10,8.0,0.801,0.13,0,0,0,0.5,24.3,88.6,21.1,-0.644,0.527,-0.4,3.5,24,809,1.5,0,0,0
1.4,10,8.1,0.836,0.241,0,0,0,0.5,24.3,88.6,21.1,-0.886,0.498,-0.4,3.5,24,809,1.5,0,0,0
1.45,10,8.3,0.863,0.253,0,0,0,0.5,24.4,88.6,21.1,-1.12,0.504,-0.4,3.5,24,809,1.5,0,0,0
1.5,10,8.4,0.884,0.166,0,0,0,0.5,24.4,88.5,21.1,-1.34,0.547,-0.4,3.5,24,809,1.5,0,0,0
1.55,10,8.4,0.901,0.00728,0,0,0,0.5,24.4,88.5,21.1,-1.55,0.619,-0.4,3.5,24,809,1.5,0,0,0
1.6,10,8.5,0.918,-0.162,0,0,0,0.5,24.5,88.5,21.1,-1.73,0.694,-0.4,3.5,24,809,1.5,0,0,0
1.65,10,8.5,0.938,-0.23,0,0,0,0.5,24.5,88.5,21.1,-1.88,0.729,-0.4,3.5,24,809,1.5,0,0,0
1.7,10,8.6,0.962,-0.26,0,0,0,0.5,24.6,88.5,21.1,-2.02,0.753,-0.4,3.5,24,809,1.5,0,0,0
1.75,10,8.6,0.997,-0.33,0,0,0,0.5,24.6,88.5,21.1,-2.12,0.802,-0.4,3.5,24,809,1.5,0,0,0
1.8,10,8.6,1.05,-0.351,0,0,0,0.5,24.6,88.4,21.1,-2.15,0.845,-0.4,3.5,24,809,1.5,0,0,0
1.85,10,8.5,1.12,-0.319,0,0,0,0.5,24.6,88.3,21.1,-2.14,0.875,-0.4,3.5,24,809,1.5,0,0,0
1.9,10,8.6,1.19,-0.306,0,0,0,0.5,24.6,88.2,21.1,-2.11,0.912,-0.4,3.5,24,809,1.5,0,0,0
1.95,10,8.6,1.25,-0.371,0,0,0,0.5,24.6,88.1,21.1,-2.07,0.978,-0.4,3.5,24,809,1.5,0,0,0
2.0,10,8.7,1.31,-0.493,0,0,0,0.5,24.6,88.0,21.1,-2.0,1.07,-0.4,3.5,24,809,1.5,0,0,0
2.05,10,8.8,1.37,-0.516,0,0,0,0.5,24.6,87.9,21.1,-1.89,1.11,-0.4,3.5,24,809,1.5,0,0,0
2.1,10,8.9,1.42,-0.552,0,0,0,0.5,24.6,87.9,21.1,-1.76,1.15,-0.4,3.5,24,809,1.5,0,0,0
2.15,10,9.0,1.47,-0.603,0,0,0,0.5,24.6,87.8,21.1,-1.61,1.19,-0.4,3.5,24,809,1.5,0,0,0
2.2,10,9.1,1.51,-0.601,0,0,0,0.5,24.6,87.8,21.1,-1.48,1.21,-0.4,3.5,24,809,1.5,0,0,0
2.25,10,9.2,1.53,-0.665,0,0,0,0.5,24.6,87.8,21.1,-1.39,1.24,-0.4,3.5,24,809,1.5,0,0,0
2.3,10,9.3,1.55,-0.794,0,0,0,0.5,24.5,87.8,21.1,-1.32,1.29,-0.4,3.5,24,809,1.5,0,0,0
2.35,10,9.4,1.58,-0.921,0,0,0,0.5,24.5,87.8,21.1,-1.24,1.34,-0.4,3.5,24,809,1.5,0,0,0
2.4,10,9.5,1.61,-0.925,0,0,0,0.5,24.4,87.8,21.1,-1.12,1.35,-0.4,3.5,24,809,1.5,0,0,0
2.45,10,9.6,1.64,-0.846,0,0,0,0.5,24.4,87.7,21.1,-0.992,1.32,-0.4,3.5,24,809,1.5,0,0,0
2.5,10,9.7,1.67,-0.734,0,0,0,0.5,24.3,87.7,21.1,-0.853,1.28,-0.4,3.5,24,809,1.5,0,0,0
2.55,10,9.9,1.71,-0.598,0,0,0,0.5,24.3,87.7,21.1,-0.693,1.23,-0.4,3.5,24,809,1.5,0,0,0
2.6,10,10.1,1.75,-0.394,0,0,0,0.5,24.2,87.7,21.1,-0.511,1.16,-0.4,3.5,24,809,1.5,0,0,0
2.65,10,10.2,1.79,-0.184,0,0,0,0.5,24.1,87.6,21.1,-0.34,1.07,-0.4,3.5,24,809,1.5,0,0,0
2.7,10,10.4,1.8,0.0459,0,0,0,0.5,24.1,87.6,21.1,-0.191,0.967,-0.4,3.5,24,809,1.5,0,0,0
2.75,10,10.6,1.8,0.322,0,0,0,0.5,24.0,87.7,21.1,-0.0735,0.826,-0.4,3.5,24,809,1.5,0,0,0
2.8,10,10.9,1.78,0.531,0,0,0,0.5,24.0,87.8,21.1,-0.0168,0.696,-0.4,3.5,24,809,1.5,0,0,0
2.85,10,11.1,1.74,0.638,0,0,0,0.5,24.0,87.9,21.1,-0.0194,0.599,-0.4,3.5,24,809,1.5,0,0,0
2.9,10,11.2,1.69,0.655,0,0,0,0.5,24.0,88.1,21.1,-0.0744,0.537,-0.4,3.5,24,809,1.5,0,0,0
2.95,10,11.4,1.65,0.622,0,0,0,0.5,24.0,88.2,21.1,-0.158,0.504,-0.4,3.5,24,809,1.5,0,0,0
3.0,10,11.5,1.62,0.583,0,0,0,0.5,24.0,88.3,21.1,-0.263,0.477,-0.4,3.5,24,809,1.5,0,0,0
3.05,10,11.6,1.59,0.501,0,0,0,0.5,24.0,88.4,21.1,-0.391,0.474,-0.4,3.5,24,809,1.5,0,0,0
3.1,10,11.7,1.57,0.359,0,0,0,0.5,24.0,88.4,21.1,-0.534,0.502,-0.4,3.5,24,809,1.5,0,0,0
3.15,10,11.8,1.56,0.187,0,0,0,0.5,24.0,88.5,21.1,-0.691,0.555,-0.4,3.5,24,809,1.5,0,0,0
3.2,10,11.9,1.57,0.0515,0,0,0,0.5,24.0,88.5,21.1,-0.856,0.606,-0.4,3.5,24,809,1.5,0,0,0
3.25,10,12.0,1.59,-0.0104,0,0,0,0.5,24.0,88.5,21.1,-1.02,0.64,-0.4,3.5,24,809,1.5,0,0,0
3.3,10,12.1,1.62,-0.013,0,0,0,0.5,24.0,88.4,21.1,-1.18,0.657,-0.4,3.5,24,809,1.5,0,0,0
3.35,10,12.2,1.66,0.0141,0,0,0,0.5,24.1,88.4,21.1,-1.35,0.663,-0.4,3.5,24,809,1.5,0,0,0
3.4,10,12.4,1.69,-0.0406,0,0,0,0.5,24.2,88.4,21.1,-1.55,0.699,-0.4,3.5,24,809,1.5,0,0,0
3.45,10,12.5,1.71,-0.141,0,0,0,0.5,24.3,88.4,21.1,-1.77,0.75,-0.4,3.5,24,809,1.5,0,0,0
3.5,10,12.6,1.74,-0.225,0,0,0,0.5,24.4,88.4,21.1,-1.99,0.797,-0.4,3.5,24,809,1.5,0,0,0
3.55,10,12.6,1.77,-0.238,0,0,0,0.5,24.4,88.3,21.1,-2.2,0.813,-0.4,3.5,24,809,1.5,0,0,0
3.6,10,12.6,1.79,-0.279,0,0,0,0.5,24.4,88.3,21.1,-2.38,0.838,-0.4,3.5,24,809,1.5,0,0,0
3.65,10,12.5,1.81,-0.445,0,0,0,0.5,24.4,88.3,21.1,-2.52,0.912,-0.4,3.5,24,809,1.5,0,0,0
3.7,10,12.4,1.84,-0.556,0,0,0,0.5,24.4,88.3,21.1,-2.55,0.974,-0.4,3.5,24,809,1.5,0,0,0
3.75,10,12.4,1.9,-0.18,0,0,0,0.5,24.4,88.2,21.1,-2.49,0.844,-0.4,3.5,24,809,1.5,0,0,0
3.8,10,12.4,1.92,-0.24,0,0,0,0.5,24.3,88.2,21.1,-2.46,0.876,-0.4,3.5,24,809,1.5,0,0,0
3.85,10,12.4,1.98,-0.165,0,0,0,0.5,24.2,88.1,21.1,-2.31,0.871,-0.4,3.5,24,809,1.5,0,0,0
3.9,10,12.4,2.04,-0.162,0,0,0,0.5,24.1,88.0,21.1,-2.07,0.906,-0.4,3.5,24,809,1.5,0,0,0
3.95,10,12.5,2.12,-0.131,0,0,0,0.5,24.0,87.9,21.1,-1.77,0.938,-0.4,3.5,24,809,1.5,0,0,0
4.0,10,12.7,2.2,-0.0966,0,0,0,0.5,23.9,87.8,21.1,-1.46,0.964,-0.4,3.5,24,809,1.5,0,0,0
4.05,10,12.8,2.26,-0.0989,0,0,0,0.5,23.8,87.7,21.1,-1.16,0.996,-0.4,3.5,24,809,1.5,0,0,0
4.1,10,13.0,2.32,0.00725,0,0,0,0.5,23.7,87.6,21.1,-0.862,0.975,-0.4,3.5,24,809,1.5,0,0,0
4.15,10,13.1,2.35,0.134,0,0,0,0.5,23.7,87.6,21.1,-0.611,0.926,-0.4,3.5,24,809,1.5,0,0,0
4.2,10,13.2,2.35,0.142,0,0,0,0.5,23.7,87.7,21.1,-0.413,0.906,-0.4,3.5,24,809,1.5,0,0,0
4.25,10,13.3,2.35,0.111,0,0,0,0.5,23.6,87.7,21.1,-0.225,0.897,-0.4,3.5,24,809,1.5,0,0,0
4.3,10,13.3,2.36,0.0844,0,0,0,0.5,23.6,87.7,21.1,-0.0339,0.891,-0.4,3.5,24,809,1.5,0,0,0
4.35,10,13.4,2.36,0.0977,0,0,0,0.5,23.5,87.8,21.1,0.155,0.871,-0.4,3.5,24,809,1.5,0,0,0
4.4,10,13.4,2.37,0.182,0,0,0,0.5,23.5,87.8,21.1,0.316,0.818,-0.4,3.5,24,809,1.5,0,0,0
4.45,10,13.6,2.36,0.296,0,0,0,0.5,23.4,87.9,21.1,0.418,0.744,-0.4,3.5,24,809,1.5,0,0,0
4.5,10,13.7,2.34,0.432,0,0,0,0.5,23.4,88.0,21.1,0.463,0.654,-0.4,3.5,24,809,1.5,0,0,0
4.55,10,13.8,2.31,0.508,0,0,0,0.5,23.4,88.1,21.1,0.444,0.584,-0.4,3.5,24,809,1.5,0,0,0
4.6,10,13.9,2.29,0.53,0,0,0,0.5,23.3,88.1,21.1,0.375,0.539,-0.4,3.5,24,809,1.5,0,0,0
4.65,10,14.0,2.27,0.598,0,0,0,0.5,23.3,88.2,21.1,0.281,0.482,-0.4,3.5,24,809,1.5,0,0,0
4.7,10,14.2,2.26,0.682,0,0,0,0.5,23.3,88.3,21.1,0.151,0.419,-0.4,3.5,24,809,1.5,0,0,0
4.75,10,14.3,2.23,0.731,0,0,0,0.5,23.3,88.4,21.1,-0.0223,0.367,-0.4,3.5,24,809,1.5,0,0,0
4.8,10,14.4,2.2,0.777,0,0,0,0.5,23.4,88.5,21.1,-0.23,0.31,-0.4,3.5,24,809,1.5,0,0,0
4.85,10,14.5,2.16,0.875,0,0,0,0.5,23.4,88.6,21.1,-0.46,0.226,-0.4,3.5,24,809,1.5,0,0,0
4.9,10,14.5,2.11,0.999,0,0,0,0.5,23.5,88.7,21.1,-0.703,0.121,-0.4,3.5,24,809,1.5,0,0,0
4.95,10,14.6,2.05,1.07,0,0,0,0.5,23.5,88.9,21.1,-0.953,0.0299,-0.4,3.5,24,809,1.5,0,0,0
5.0,10,14.6,1.98,0.955,0,0,0,0.5,23.6,89.0,21.1,-1.22,0.0135,-0.4,3.5,24,809,1.5,0,0,0
5.05,10,14.6,1.92,0.716,0,0,0,0.5,23.7,89.2,21.1,-1.52,0.0527,-0.4,3.5,24,809,1.5,0,0,0
5.1,10,14.5,1.88,0.535,0,0,0,0.5,23.7,89.3,21.1,-1.8,0.0866,-0.4,3.5,24,809,1.5,0,0,0
5.15,10,14.4,1.85,0.428,0,0,0,0.5,23.8,89.3,21.1,-2.03,0.107,-0.4,3.5,24,809,1.5,0,0,0
5.2,10,14.3,1.85,0.445,0,0,0,0.5,23.8,89.3,21.1,-2.19,0.0925,-0.4,3.5,24,809,1.5,0,0,0
5.25,10,14.3,1.85,0.223,0,0,0,0.5,23.8,89.3,21.1,-2.26,0.183,-0.4,3.5,24,809,1.5,0,0,0
5.3,10,14.3,1.89,0.0628,0,0,0,0.5,23.7,89.3,21.1,-2.24,0.274,-0.4,3.5,24,809,1.5,0,0,0
5.35,10,14.4,1.94,0.00819,0,0,0,0.5,23.7,89.2,21.1,-2.18,0.335,-0.4,3.5,24,809,1.5,0,0,0
5.4,10,14.5,2.0,-0.0107,0,0,0,0.5,23.8,89.1,21.1,-2.11,0.381,-0.4,3.5,24,809,1.5,0,0,0
5.45,10,14.6,2.04,-0.102,0,0,0,0.5,23.8,89.0,21.1,-2.05,0.451,-0.4,3.5,24,809,1.5,0,0,0
5.5,10,14.6,2.09,-0.0441,0,0,0,0.5,23.8,88.9,21.1,-1.96,0.457,-0.4,3.5,24,809,1.5,0,0,0
5.55,10,14.6,2.12,0.12,0,0,0,0.5,23.8,88.9,21.1,-1.77,0.408,-0.4,3.5,24,809,1.5,0,0,0
5.6,10,14.8,2.13,0.291,0,0,0,0.5,23.8,88.9,21.1,-1.6,0.33,-0.4,3.5,24,809,1.5,0,0,0
5.65,10,14.9,2.1,0.311,0,0,0,0.5,23.8,89.0,21.1,-1.5,0.286,-0.4,3.5,24,809,1.5,0,0,0
5.7,10,15.0,2.05,0.129,0,0,0,0.5,23.8,89.1,21.1,-1.47,0.314,-0.4,3.5,24,809,1.5,0,0,0
5.75,10,15.0,2.02,0.339,0,0,0,0.5,23.8,89.2,21.1,-1.41,0.194,-0.4,3.5,24,809,1.5,0,0,0
5.8,10,15.1,1.98,0.659,0,0,0,0.5,23.7,89.3,21.1,-1.36,0.0184,-0.4,3.5,24,809,1.5,0,0,0
5.85,10,15.1,1.92,0.97,0,0,0,0.5,23.7,89.4,21.1,-1.37,-0.166,-0.4,3.5,24,809,1.5,0,0,0
5.9,10,15.1,1.84,0.68,0,0,0,0.5,23.6,89.6,21.1,-1.4,-0.11,-0.4,3.5,24,809,1.5,0,0,0
5.95,10,15.2,1.82,0.47,0,0,0,0.5,23.6,89.6,21.1,-1.36,-0.0465,-0.4,3.5,24,809,1.5,0,0,0
6.0,10,15.4,1.82,0.329,0,0,0,0.5,23.6,89.6,21.1,-1.27,0.0125,-0.4,3.5,24,809,1.5,0,0,0
