Time,Boat.CrewXPos,Boat.Heel,Boat.Helm,Boat.Leeway,Boat.MassAftBallast,Boat.MassFwdBallast,Boat.MassSideBallast,Boat.RudderDelta,Boat.Speed_kts,Boat.TWA,Boat.TWS_kts,Boat.Trim,Boat.VMG_kts,Boat.Aero.Power,Boat.Aero.Travel,Boat.Keel.KeelCant,Boat.Port.FoilExtPct,Boat.Port.FoilRake,Boat.Stbd.FoilExtPct,Boat.Stbd.FoilRake,Boat.Stbd.RudderRake
0.0,10,5.5,0.0389,0.0,0,0,0,0.5,24.8,89.9,21.1,-0.0,0.0336,-0.4,3.5,30,876,0.5,0,0,0
0.05,10,5.5,0.0403,-0.242,0,0,0,0.5,24.7,89.9,21.1,-0.0,0.138,-0.4,3.5,30,876,0.5,0,0,0
0.1,10,5.5,0.0316,-0.439,0,0,0,0.5,24.7,89.9,21.1,0.00295,0.215,-0.4,3.5,30,876,0.5,0,0,0
0.15,10,5.6,0.0323,-0.529,0,0,0,0.5,24.6,89.9,21.1,0.0679,0.254,-0.4,3.5,30,876,0.5,0,0,0
0.2,10,5.7,0.0444,-0.512,0,0,0,0.5,24.6,89.9,21.1,0.191,0.257,-0.4,3.5,30,876,0.5,0,0,0
0.25,10,5.9,0.0617,-0.465,0,0,0,0.5,24.5,89.9,21.1,0.346,0.25,-0.4,3.5,30,876,0.5,0,0,0
0.3,10,6.0,0.0864,-0.364,0,0,0,0.5,24.4,89.8,21.1,0.53,0.227,-0.4,3.5,30,876,0.5,0,0,0
0.35,10,6.2,0.113,-0.232,0,0,0,0.5,24.4,89.8,21.1,0.703,0.191,-0.4,3.5,30,876,0.5,0,0,0
0.4,10,6.4,0.135,-0.0957,0,0,0,0.5,24.3,89.7,21.1,0.828,0.149,-0.4,3.5,30,876,0.5,0,0,0
0.45,10,6.5,0.155,0.0687,0,0,0,0.5,24.3,89.7,21.1,0.897,0.0934,-0.4,3.5,30,876,0.5,0,0,0
0.5,10,6.7,0.173,0.181,0,0,0,0.5,24.2,89.7,21.1,0.926,0.0581,-0.4,3.5,30,876,0.5,0,0,0
0.55,10,6.9,0.189,0.201,0,0,0,0.5,24.2,89.7,21.1,0.927,0.0609,-0.4,3.5,30,876,0.5,0,0,0
0.6,10,7.0,0.205,0.145,0,0,0,0.5,24.2,89.6,21.1,0.91,0.095,-0.4,3.5,30,876,0.5,0,0,0
0.65,10,7.2,0.221,0.0402,0,0,0,0.5,24.2,89.6,21.1,0.892,0.15,-0.4,3.5,30,876,0.5,0,0,0
0.7,10,7.3,0.241,-0.00483,0,0,0,0.5,24.2,89.6,21.1,0.886,0.182,-0.4,3.5,30,876,0.5,0,0,0
0.75,10,7.5,0.259,-0.00797,0,0,0,0.5,24.2,89.5,21.1,0.877,0.195,-0.4,3.5,30,876,0.5,0,0,0
0.8,10,7.7,0.273,-0.0279,0,0,0,0.5,24.2,89.5,21.1,0.85,0.211,-0.4,3.5,30,876,0.5,0,0,0
0.85,10,7.9,0.283,-0.0993,0,0,0,0.5,24.3,89.5,21.1,0.794,0.246,-0.4,3.5,30,876,0.5,0,0,0
0.9,10,8.0,0.292,-0.261,0,0,0,0.5,24.3,89.5,21.1,0.694,0.32,-0.4,3.5,30,876,0.5,0,0,0
0.95,10,8.2,0.31,-0.511,0,0,0,0.5,24.4,89.5,21.1,0.568,0.439,-0.4,3.5,30,876,0.5,0,0,0
1.0,10,8.3,0.35,-0.754,0,0,0,0.5,24.4,89.4,21.1,0.451,0.574,-0.4,3.5,30,876,0.5,0,0,0
1.05,10,8.3,0.412,-0.884,0,0,0,0.5,24.4,89.3,21.1,0.36,0.677,-0.4,3.5,30,876,0.5,0,0,0
1.1,10,8.4,0.487,-0.857,0,0,0,0.5,24.4,89.2,21.1,0.28,0.723,-0.4,3.5,30,876,0.5,0,0,0
1.15,10,8.4,0.568,-0.704,0,0,0,0.5,24.3,89.0,21.1,0.182,0.719,-0.4,3.5,30,876,0.5,0,0,0
1.2,10,8.5,0.651,-0.474,0,0,0,0.5,24.3,88.9,21.1,0.0544,0.681,-0.4,3.5,30,876,0.5,0,0,0
1.25,10,8.7,0.729,-0.192,0,0,0,0.5,24.3,88.7,21.1,-0.112,0.616,-0.4,3.5,30,876,0.5,0,0,0
1.3,10,8.8,0.792,0.0965,0,0,0,0.5,24.3,88.6,21.1,-0.329,0.536,-0.4,3.5,30,876,0.5,0,0,0
1.35,10,9.0,0.839,0.324,0,0,0,0.5,24.3,88.6,21.1,-0.572,0.467,-0.4,3.5,30,876,0.5,0,0,0
1.4,10,9.2,0.874,0.445,0,0,0,0.5,24.3,88.5,21.1,-0.821,0.434,-0.4,3.5,30,876,0.5,0,0,0
1.45,10,9.4,0.9,0.464,0,0,0,0.5,24.4,88.5,21.1,-1.06,0.436,-0.4,3.5,30,876,0.5,0,0,0
1.5,10,9.5,0.92,0.382,0,0,0,0.5,24.4,88.5,21.1,-1.3,0.476,-0.4,3.5,30,876,0.5,0,0,0
1.55,10,9.6,0.937,0.237,0,0,0,0.5,24.4,88.5,21.1,-1.52,0.54,-0.4,3.5,30,876,0.5,0,0,0
1.6,10,9.7,0.952,0.0725,0,0,0,0.5,24.5,88.5,21.1,-1.72,0.611,-0.4,3.5,30,876,0.5,0,0,0
1.65,10,9.8,0.97,-0.00126,0,0,0,0.5,24.5,88.5,21.1,-1.89,0.647,-0.4,3.5,30,876,0.5,0,0,0
1.7,10,9.8,0.993,-0.0491,0,0,0,0.5,24.6,88.5,21.1,-2.06,0.677,-0.4,3.5,30,876,0.5,0,0,0
1.75,10,9.9,1.03,-0.129,0,0,0,0.5,24.6,88.4,21.1,-2.2,0.729,-0.4,3.5,30,876,0.5,0,0,0
1.8,10,9.9,1.08,-0.153,0,0,0,0.5,24.7,88.4,21.1,-2.25,0.775,-0.4,3.5,30,876,0.5,0,0,0
1.85,10,9.9,1.15,-0.122,0,0,0,0.5,24.7,88.2,21.1,-2.25,0.809,-0.4,3.5,30,876,0.5,0,0,0
1.9,10,9.9,1.22,-0.126,0,0,0,0.5,24.7,88.1,21.1,-2.24,0.857,-0.4,3.5,30,876,0.5,0,0,0
1.95,10,10.0,1.29,-0.216,0,0,0,0.5,24.7,88.0,21.1,-2.22,0.938,-0.4,3.5,30,876,0.5,0,0,0
2.0,10,10.2,1.36,-0.358,0,0,0,0.5,24.7,87.9,21.1,-2.16,1.04,-0.4,3.5,30,876,0.5,0,0,0
2.05,10,10.3,1.43,-0.378,0,0,0,0.5,24.6,87.8,21.1,-2.04,1.09,-0.4,3.5,30,876,0.5,0,0,0
2.1,10,10.4,1.49,-0.392,0,0,0,0.5,24.6,87.8,21.1,-1.9,1.13,-0.4,3.5,30,876,0.5,0,0,0
2.15,10,10.6,1.54,-0.417,0,0,0,0.5,24.6,87.7,21.1,-1.75,1.16,-0.4,3.5,30,876,0.5,0,0,0
2.2,10,10.7,1.59,-0.391,0,0,0,0.5,24.6,87.7,21.1,-1.62,1.17,-0.4,3.5,30,876,0.5,0,0,0
2.25,10,10.9,1.61,-0.458,0,0,0,0.5,24.6,87.7,21.1,-1.53,1.2,-0.4,3.5,30,876,0.5,0,0,0
2.3,10,11.0,1.63,-0.609,0,0,0,0.5,24.6,87.7,21.1,-1.45,1.26,-0.4,3.5,30,876,0.5,0,0,0
2.35,10,11.2,1.66,-0.754,0,0,0,0.5,24.5,87.7,21.1,-1.35,1.32,-0.4,3.5,30,876,0.5,0,0,0
2.4,10,11.3,1.69,-0.768,0,0,0,0.5,24.5,87.6,21.1,-1.22,1.33,-0.4,3.5,30,876,0.5,0,0,0
2.45,10,11.5,1.72,-0.693,0,0,0,0.5,24.4,87.6,21.1,-1.07,1.31,-0.4,3.5,30,876,0.5,0,0,0
2.5,10,11.7,1.76,-0.585,0,0,0,0.5,24.4,87.6,21.1,-0.92,1.26,-0.4,3.5,30,876,0.5,0,0,0
2.55,10,11.9,1.79,-0.444,0,0,0,0.5,24.3,87.6,21.1,-0.747,1.21,-0.4,3.5,30,876,0.5,0,0,0
2.6,10,12.1,1.84,-0.224,0,0,0,0.5,24.2,87.5,21.1,-0.552,1.13,-0.4,3.5,30,876,0.5,0,0,0
2.65,10,12.2,1.87,-0.00379,0,0,0,0.5,24.1,87.5,21.1,-0.373,1.04,-0.4,3.5,30,876,0.5,0,0,0
2.7,10,12.5,1.88,0.234,0,0,0,0.5,24.1,87.6,21.1,-0.218,0.929,-0.4,3.5,30,876,0.5,0,0,0
2.75,10,12.7,1.88,0.526,0,0,0,0.5,24.0,87.6,21.1,-0.102,0.779,-0.4,3.5,30,876,0.5,0,0,0
2.8,10,13.1,1.85,0.755,0,0,0,0.5,24.0,87.7,21.1,-0.053,0.635,-0.4,3.5,30,876,0.5,0,0,0
2.85,10,13.3,1.8,0.894,0,0,0,0.5,23.9,87.9,21.1,-0.0664,0.519,-0.4,3.5,30,876,0.5,0,0,0
2.9,10,13.4,1.75,0.955,0,0,0,0.5,23.9,88.0,21.1,-0.133,0.433,-0.4,3.5,30,876,0.5,0,0,0
2.95,10,13.6,1.71,0.953,0,0,0,0.5,23.9,88.1,21.1,-0.227,0.38,-0.4,3.5,30,876,0.5,0,0,0
3.0,10,13.8,1.67,0.916,0,0,0,0.5,23.9,88.3,21.1,-0.341,0.347,-0.4,3.5,30,876,0.5,0,0,0
3.05,10,13.9,1.63,0.822,0,0,0,0.5,23.9,88.4,21.1,-0.476,0.343,-0.4,3.5,30,876,0.5,0,0,0
3.1,10,14.0,1.61,0.675,0,0,0,0.5,23.9,88.4,21.1,-0.62,0.369,-0.4,3.5,30,876,0.5,0,0,0
3.15,10,14.2,1.59,0.511,0,0,0,0.5,23.9,88.5,21.1,-0.772,0.414,-0.4,3.5,30,876,0.5,0,0,0
