csv_path,script_name,script_id,foil_id,Boat.Speed_kts__mean,Boat.Speed_kts__std,Boat.Speed_kts__min,Boat.Speed_kts__max,Boat.Speed_kts__max_drawdown,Boat.Speed_kts__max_drawdown_pct,Boat.Helm__mean,Boat.Helm__std,Boat.Helm__min,Boat.Helm__max,Boat.Helm__max_drawdown,Boat.Helm__max_drawdown_pct,Boat.Helm__abs_mean,Boat.Trim__mean,Boat.Trim__std,Boat.Trim__min,Boat.Trim__max,Boat.Trim__max_drawdown,Boat.Trim__max_drawdown_pct,Boat.Trim__abs_mean,Boat.Leeway__mean,Boat.Leeway__std,Boat.Leeway__min,Boat.Leeway__max,Boat.Leeway__max_drawdown,Boat.Leeway__max_drawdown_pct,Boat.Leeway__abs_mean,Boat.Speed_kts__n_samples,Boat.Speed_kts__dt_seconds,Boat.Speed_kts__acf__dt_seconds,Boat.Speed_kts__acf__acf_lag1,Boat.Speed_kts__acf__e_folding_lag,Boat.Speed_kts__acf__e_folding_time_seconds,Boat.Speed_kts__acf__first_zero_crossing_lag,Boat.Speed_kts__acf__first_zero_crossing_time_seconds,Boat.Speed_kts__acf__integral_timescale_seconds,Boat.Speed_kts__acf__dominant_acf_period_seconds,Boat.Speed_kts__acf__dominant_acf_freq_hz,Boat.Speed_kts__fft__dominant_freq_hz,Boat.Speed_kts__fft__dominant_period_s,Boat.Speed_kts__fft__spectral_centroid_hz,Boat.Speed_kts__fft__band_energy,Boat.Helm__n_samples,Boat.Helm__dt_seconds,Boat.Helm__acf__dt_seconds,Boat.Helm__acf__acf_lag1,Boat.Helm__acf__e_folding_lag,Boat.Helm__acf__e_folding_time_seconds,Boat.Helm__acf__first_zero_crossing_lag,Boat.Helm__acf__first_zero_crossing_time_seconds,Boat.Helm__acf__integral_timescale_seconds,Boat.Helm__acf__dominant_acf_period_seconds,Boat.Helm__acf__dominant_acf_freq_hz,Boat.Helm__fft__dominant_freq_hz,Boat.Helm__fft__dominant_period_s,Boat.Helm__fft__spectral_centroid_hz,Boat.Helm__fft__band_energy,Boat.Trim__n_samples,Boat.Trim__dt_seconds,Boat.Trim__acf__dt_seconds,Boat.Trim__acf__acf_lag1,Boat.Trim__acf__e_folding_lag,Boat.Trim__acf__e_folding_time_seconds,Boat.Trim__acf__first_zero_crossing_lag,Boat.Trim__acf__first_zero_crossing_time_seconds,Boat.Trim__acf__integral_timescale_seconds,Boat.Trim__acf__dominant_acf_period_seconds,Boat.Trim__acf__dominant_acf_freq_hz,Boat.Trim__fft__dominant_freq_hz,Boat.Trim__fft__dominant_period_s,Boat.Trim__fft__spectral_centroid_hz,Boat.Trim__fft__band_energy,Boat.Leeway__n_samples,Boat.Leeway__dt_seconds,Boat.Leeway__acf__dt_seconds,Boat.Leeway__acf__acf_lag1,Boat.Leeway__acf__e_folding_lag,Boat.Leeway__acf__e_folding_time_seconds,Boat.Leeway__acf__first_zero_crossing_lag,Boat.Leeway__acf__first_zero_crossing_time_seconds,Boat.Leeway__acf__integral_timescale_seconds,Boat.Leeway__acf__dominant_acf_period_seconds,Boat.Leeway__acf__dominant_acf_freq_hz,Boat.Leeway__fft__dominant_freq_hz,Boat.Leeway__fft__dominant_period_s,Boat.Leeway__fft__spectral_centroid_hz,Boat.Leeway__fft__band_energy,Boat.Speed_kts__stationarity__mean_drift_ratio,Boat.Speed_kts__stationarity__std_drift_ratio,Boat.Speed_kts__stationarity__slope_per_sample,Boat.Helm__stationarity__mean_drift_ratio,Boat.Helm__stationarity__std_drift_ratio,Boat.Helm__stationarity__slope_per_sample,Boat.Trim__stationarity__mean_drift_ratio,Boat.Trim__stationarity__std_drift_ratio,Boat.Trim__stationarity__slope_per_sample,Boat.Leeway__stationarity__mean_drift_ratio,Boat.Leeway__stationarity__std_drift_ratio,Boat.Leeway__stationarity__slope_per_sample,run_score_raw,score_breakdown__speed_mean,score_breakdown__speed_std,score_breakdown__speed_drawdown_pct,score_breakdown__helm_abs_mean_used,score_breakdown__leeway_abs_mean_used,score_breakdown__speed_integral_timescale_s,score_breakdown__stationarity_mean_drift_ratio,score_breakdown__stationarity_std_drift_ratio,score_breakdown__stationarity_penalty,score_breakdown__persistence_penalty,has_error
data/simulations/modified_Script254.csv,Script254.js,Script254.js,06b,24.231611828404834,0.5462335665812112,22.9,25.5,2.6000000000000014,0.10196078431372554,1.4287243648479802,0.5427466886835333,0.0287,2.69,2.449,0.9410852713178294,1.4287243648479802,-1.0570533973344438,0.809003347024775,-3.41,1.32,4.73,4.374741200828158,1.131126341940858,0.2673079175343607,0.5127194378744853,-1.07,2.0,2.782,8.22972972972973,0.45616093710953765,2401,0.09999999999999964,0.09999999999999964,0.9949697368808594,67.0,6.699999999999976,96.0,9.599999999999966,5.025976870749667,29.299999999999898,0.034129692832764624,0.03331945022907134,30.012499999999893,0.339160197140601,0.0192248739166758,2401,0.09999999999999964,0.09999999999999964,0.9967411806446836,53,5.299999999999981,83.0,8.29999999999997,4.348006718708447,30.499999999999893,0.03278688524590175,0.03331945022907134,30.012499999999893,0.28902297183965997,0.017254231164928656,2401,0.09999999999999964,0.09999999999999964,0.9893514268531128,10,0.9999999999999964,14,1.399999999999995,0.8505730164107701,5.899999999999979,0.16949152542372942,0.18325697625989237,5.4568181818181625,0.3332718114916237,0.031505166959091176,2401,0.09999999999999964,0.09999999999999964,0.9573917798930353,8.0,0.7999999999999972,92.0,9.199999999999967,2.355865938954044,1.2999999999999954,0.7692307692307719,0.02915451895043742,34.299999999999876,0.5945500279277061,0.04644574551991183,0.002789906551120244,0.41213254793517173,-8.311803540086575e-05,0.07485484334533381,0.210095296346727,-3.818433895674125e-05,0.03402761033076567,0.08837342999782487,2.860375259787994e-05,0.9569401565856779,0.18683828288361243,0.00011919815785887164,16.4213359194297,24.231611828404834,0.5462335665812112,0.10196078431372554,1.4287243648479802,0.45616093710953765,5.025976870749667,0.002789906551120244,0.41213254793517173,1.7475503195678115,0.0,False
data/simulations/modified_Script255.csv,Script255.js,Script255.js,06b,25.066264056643067,0.6785976313287845,23.5,26.8,2.8000000000000007,0.10526315789473686,1.466486963765098,0.47855863397374737,0.0331,2.58,2.335,0.9050387596899224,1.466486963765098,-1.2139563019575177,0.8865335501837964,-3.45,1.34,4.69,4.553038105046344,1.2781238488129947,-0.19685516284881302,0.5066665530140843,-1.48,1.34,2.8200000000000003,131.16528925619835,0.44053180924614743,2401,0.09999999999999964,0.09999999999999964,0.9970093551160292,95.0,9.499999999999966,132.0,13.199999999999953,7.317527253569947,28.1999999999999,0.035460992907801546,0.02915451895043742,34.299999999999876,0.33997155329226825,0.015983499735509183,2401,0.09999999999999964,0.09999999999999964,0.9966377066914783,51,5.099999999999982,75.0,7.499999999999973,4.024162650215527,31.19999999999989,0.032051282051282166,0.02915451895043742,34.299999999999876,0.2785402137621527,0.018050639732869574,2401,0.09999999999999964,0.09999999999999964,0.9901969192772351,10,0.9999999999999964,14,1.399999999999995,0.8612258610756308,5.1999999999999815,0.19230769230769298,0.1915868388171602,5.219565217391286,0.322169445787682,0.03230720716760487,2401,0.09999999999999964,0.09999999999999964,0.960784466350566,7.0,0.6999999999999975,74.0,7.399999999999974,1.8103655956913876,1.099999999999996,0.9090909090909123,0.02915451895043742,34.299999999999876,0.5570901762878304,0.04586286098790687,0.02074678214612849,0.3367377427333271,0.00037364947508341796,0.01311366603475739,0.03775798135618319,-6.556889285301046e-07,0.18757602873845203,0.06675980284600376,-0.00016373050638593926,0.21020027232270708,0.09082022410852417,-2.6986266418273597e-05,16.654576118398133,25.066264056643067,0.6785976313287845,0.10526315789473686,1.466486963765098,0.44053180924614743,7.317527253569947,0.02074678214612849,0.3367377427333271,2.3195964995016958,0.0,False
data/simulations/modified_Script256.csv,Script256.js,Script256.js,06b,21.71945022907122,1.3069305124193311,19.6,24.8,5.199999999999999,0.20967741935483866,1.019460899625156,0.7331752087959764,-1.07,2.46,3.5300000000000002,1.434959349593496,1.1251157017909204,-1.2480254019158683,0.8936614977971798,-3.72,1.28,4.75,4.611650485436893,1.3111569887546854,1.4657656393169511,0.8016862534681309,-0.849,3.74,3.206,4.20377358490566,1.478923157017909,2401,0.09999999999999964,0.09999999999999964,0.9983058839424643,,,,,30.05419401446057,16.29999999999994,0.061349693251533964,0.03748438150770526,26.67777777777768,0.3186401755492729,0.007225459493323355,2401,0.09999999999999964,0.09999999999999964,0.9989649439551207,61,6.099999999999978,97.0,9.699999999999966,5.039686647872087,27.099999999999902,0.03690036900369017,0.041649312786339175,24.009999999999913,0.22841813310851466,0.015711730593966737,2401,0.09999999999999964,0.09999999999999964,0.9918412263969978,12,1.1999999999999957,20,1.999999999999993,1.050445304035542,5.1999999999999815,0.19230769230769298,0.1707621824239906,5.856097560975589,0.312984569112292,0.03166484722227174,2401,0.09999999999999964,0.09999999999999964,0.9869605276789692,79.0,7.899999999999972,383.0,38.29999999999986,14.489360889494492,1.2999999999999954,0.7692307692307719,0.03748438150770526,26.67777777777768,0.5059431408101607,0.027968647810426232,0.13176899195133798,0.23349723834029668,-0.0016985022373067617,0.6131403608882375,0.546646125517285,-0.000264239078846206,0.12637616738080432,0.0872404767272989,-0.00012939143661865925,0.8254929726873143,0.1077797872692435,0.0006965765935370391,0.17197408315437906,21.71945022907122,1.3069305124193311,0.20967741935483866,1.1251157017909204,1.478923157017909,30.05419401446057,0.13176899195133798,0.23349723834029668,12.733547450735776,2.005419401446057,False
data/simulations/modified_Script257.csv,Script257.js,Script257.js,06b,24.2009162848813,0.5338921489766063,22.7,25.5,2.8000000000000007,0.10980392156862748,1.470638025822574,0.5447308667124231,0.0315,2.74,2.6846,0.9797810218978101,1.470638025822574,-1.1204703915035403,0.8140179727899215,-3.41,1.36,4.7700000000000005,4.360995850622407,1.1839932069970847,0.29335296805497707,0.522498565557573,-1.12,2.21,2.95,11.46728971962617,0.4666007237401083,2401,0.09999999999999964,0.09999999999999964,0.994816389471642,68.0,6.799999999999976,102.0,10.199999999999964,5.138187388956136,28.999999999999897,0.03448275862068978,0.03331945022907134,30.012499999999893,0.33380911998573504,0.019686569604072307,2401,0.09999999999999964,0.09999999999999964,0.9963639949067296,52,5.1999999999999815,84.0,8.39999999999997,4.302162777090248,30.29999999999989,0.033003300330033125,0.03331945022907134,30.012499999999893,0.2885783912424405,0.01712687401922851,2401,0.09999999999999964,0.09999999999999964,0.9898032138157358,10,0.9999999999999964,15,1.4999999999999947,0.8642453259174461,5.999999999999979,0.16666666666666727,0.18325697625989237,5.4568181818181625,0.3329280985840003,0.03149485652987103,2401,0.09999999999999964,0.09999999999999964,0.9591484089229161,9.0,0.8999999999999968,93.0,9.299999999999967,2.513681673347359,1.399999999999995,0.7142857142857169,0.02915451895043742,34.299999999999876,0.5907618990311433,0.04599697477926588,0.008221855460475788,0.36556426092582506,-0.00016512244585849156,0.07110105676790525,0.18530837443603707,-4.327074532849653e-05,0.04519542889062222,0.09441384156512994,3.088504463689688e-05,1.0390165818994874,0.18681036734664858,0.0001487084442454071,16.099217472453045,24.2009162848813,0.5338921489766063,0.10980392156862748,1.470638025822574,0.4666007237401083,5.138187388956136,0.008221855460475788,0.36556426092582506,1.4370950728388339,0.0,False
data/simulations/modified_Script258.csv,Script258.js,Script258.js,06b,25.064056643065392,0.6552315393229783,23.5,27.0,3.1000000000000014,0.11481481481481487,1.5373807288629737,0.5079108607977817,0.00635,2.68,2.6736500000000003,0.9976305970149254,1.5373807288629737,-1.3487801749271136,0.8398245592730778,-3.52,0.972,4.492,4.621399176954733,1.3911536276551435,-0.20226699708454812,0.5059167068114445,-1.54,1.42,2.86,6.152439024390243,0.4417778425655977,2401,0.09999999999999964,0.09999999999999964,0.9970249584003948,84.0,8.39999999999997,119.0,11.899999999999958,6.6781562117170985,31.899999999999885,0.031347962382445256,0.02915451895043742,34.299999999999876,0.31212455236235703,0.01796299991668411,2401,0.09999999999999964,0.09999999999999964,0.9967416345960582,52,5.1999999999999815,76.0,7.599999999999973,4.129938126450734,32.09999999999989,0.03115264797507799,0.02915451895043742,34.299999999999876,0.26109217405090307,0.01938617872601415,2401,0.09999999999999964,0.09999999999999964,0.9902862580807359,10,0.9999999999999964,15,1.4999999999999947,0.8799883627921724,5.299999999999981,0.18867924528301955,0.18742190753852628,5.335555555555537,0.31474534637981383,0.034664317848071474,2401,0.09999999999999964,0.09999999999999964,0.9598548041845895,8.0,0.7999999999999972,77.0,7.699999999999973,2.0119010477293138,1.1999999999999957,0.8333333333333363,0.020824656393169588,48.019999999999825,0.5565342909966233,0.04810596864103332,0.011949868153825415,0.06009399843151606,0.000239139187425729,0.0033591607412583394,0.18839981732218314,-3.1429405108402264e-06,0.19166899796289583,0.07672858417768522,-0.00018299877889659514,0.1431842062072524,0.05228468483309315,-1.2085722374558844e-05,17.345471190617204,25.064056643065392,0.6552315393229783,0.11481481481481487,1.5373807288629737,0.4417778425655977,6.6781562117170985,0.011949868153825415,0.06009399843151606,0.19498681538254145,0.0,False
data/simulations/modified_Script259.csv,Script259.js,Script259.js,06b,21.73527696793003,1.2974561715167117,19.9,24.8,4.900000000000002,0.1975806451612904,0.9695346293211162,0.7578229982718881,-1.25,2.46,3.71,1.508130081300813,1.095241267388588,-1.266810035401916,0.8921348081622629,-3.87,1.25,4.87,4.87,1.319882742607247,1.511812025822574,0.8193284790327998,-0.893,3.78,3.5958,4.832618025751073,1.5261726505622657,2401,0.09999999999999964,0.09999999999999964,0.9984694797682399,,,,,29.526522296789643,19.99999999999993,0.050000000000000176,0.03748438150770526,26.67777777777768,0.31459018159259167,0.007310081806464545,2401,0.09999999999999964,0.09999999999999964,0.9991855139865293,60,5.999999999999979,89.0,8.899999999999968,4.989771739104275,25.999999999999908,0.038461538461538596,0.041649312786339175,24.009999999999913,0.22051698272034706,0.014860448253351729,2401,0.09999999999999964,0.09999999999999964,0.9921264529522372,12,1.1999999999999957,21,2.0999999999999925,1.0731570110179787,4.799999999999983,0.20833333333333406,0.1707621824239906,5.856097560975589,0.30591150851035076,0.03192015885056565,2401,0.09999999999999964,0.09999999999999964,0.9882084066418028,77.0,7.699999999999973,378.0,37.79999999999987,12.868721562393773,1.2999999999999954,0.7692307692307719,0.03748438150770526,26.67777777777768,0.48429599292544767,0.027378599876578272,0.12464623798516021,0.16090210720120518,-0.0016210496008289715,0.7797032802900318,0.45735009418671607,-0.00035891960722287785,0.08250391545772529,0.08360900112873494,-6.96495646459062e-05,0.7834879211881346,0.17602530080820739,0.0006764624879881092,1.6434390328481585,21.73527696793003,1.2974561715167117,0.1975806451612904,1.095241267388588,1.5261726505622657,29.526522296789643,0.12464623798516021,0.16090210720120518,11.537304513190723,1.9526522296789643,False
data/simulations/modified_Script26.csv,Script26.js,Script26.js,02,24.202415660141607,0.5271092506821122,22.9,25.5,2.6000000000000014,0.10196078431372554,1.3308728279883382,0.5164690040864416,0.0067,2.41,2.4033,0.9972199170124482,1.3308728279883382,-1.0095643856726364,0.8211730286064155,-3.31,1.36,4.67,4.372844827586206,1.0810707413577676,0.29539858600583085,0.5406344945592187,-1.03,2.32,3.141,7.516129032258065,0.4817692357351103,2401,0.09999999999999964,0.09999999999999964,0.9945381502798293,70.0,6.999999999999975,106.0,10.599999999999962,5.3339438011382985,28.799999999999898,0.03472222222222235,0.03331945022907134,30.012499999999893,0.35288069567433816,0.019096994376260588,2401,0.09999999999999964,0.09999999999999964,0.9962900265451816,56,5.59999999999998,84.0,8.39999999999997,4.429902345872301,30.199999999999893,0.033112582781457074,0.03331945022907134,30.012499999999893,0.3026759812488105,0.017204519339673763,2401,0.09999999999999964,0.09999999999999964,0.988859677974332,10,0.9999999999999964,14,1.399999999999995,0.8232385389904076,6.099999999999978,0.16393442622950877,0.18325697625989237,5.4568181818181625,0.3367047656873589,0.03250151667632914,2401,0.09999999999999964,0.09999999999999964,0.9620363627784357,8.0,0.7999999999999972,81.0,8.099999999999971,2.403089213275108,1.399999999999995,0.7142857142857169,0.03331945022907134,30.012499999999893,0.581416526053143,0.04520209550680658,0.007629234781918293,0.2385652161511364,-0.0001721258419594081,0.07943117648246223,0.14013927408516294,-3.323688946563625e-05,0.04551558308219583,0.09776999248065553,4.4935373080395044e-05,0.9398751973621208,0.13201082121846958,0.00012089530568289454,17.11468044408333,24.202415660141607,0.5271092506821122,0.10196078431372554,1.3308728279883382,0.4817692357351103,5.3339438011382985,0.007629234781918293,0.2385652161511364,0.5904347743409094,0.0,False
data/simulations/modified_Script260.csv,Script260.js,Script260.js,06b,24.1807996668055,0.5515602356949683,22.7,25.6,2.900000000000002,0.11328125000000008,1.5171510088713036,0.5477647419604814,5.43e-05,2.67,2.6699457,0.9999796629213483,1.5171510088713036,-1.1850015410245731,0.8121180500825957,-3.41,1.33,4.74,4.350622406639005,1.2389863473552687,0.31844217117867557,0.53391404422355,-1.16,2.43,2.972,16.803814713896454,0.478465726364015,2401,0.09999999999999964,0.09999999999999964,0.9952289152424368,71.0,7.099999999999975,107.0,10.699999999999962,5.492583489241485,28.8999999999999,0.034602076124567595,0.03331945022907134,30.012499999999893,0.341297980418839,0.019065835848966733,2401,0.09999999999999964,0.09999999999999964,0.9960858256604544,51,5.099999999999982,83.0,8.29999999999997,4.212469175119752,30.199999999999893,0.033112582781457074,0.03331945022907134,30.012499999999893,0.29015640906529455,0.016984959557361602,2401,0.09999999999999964,0.09999999999999964,0.9899078137933973,10,0.9999999999999964,15,1.4999999999999947,0.8756217882781988,6.199999999999978,0.16129032258064574,0.18325697625989237,5.4568181818181625,0.33248084786167925,0.0319341561847729,2401,0.09999999999999964,0.09999999999999964,0.960182654598149,18.0,1.7999999999999936,93.0,9.299999999999967,2.6666927194047285,1.2999999999999954,0.7692307692307719,0.02915451895043742,34.299999999999876,0.5950948425045763,0.04529444523991859,0.01063596643109139,0.4081206945360892,-0.00020882145275992833,0.06791814621528365,0.15715072472511776,-3.981395290281132e-05,0.04931692566530848,0.08550505863489455,2.999274290201687e-05,1.034937449923317,0.19337418391720074,0.00016331736101752632,15.641602197345232,24.1807996668055,0.5515602356949683,0.11328125000000008,1.5171510088713036,0.478465726364015,5.492583489241485,0.01063596643109139,0.4081206945360892,1.7844012733497339,0.0,False
